class,age,male,female
0,0 to 1,150.67,132.28
1,1 to 5,577.33,505.96
10,10 to 15,765.54,679.1
15,15 to 20,810.11,753.41
20,20 to 25,806.34,793.64
25,25 to 30,782.63,783.16
30,30 to 35,837.73,820.52
35,35 to 40,754.24,744.1
40,40 to 45,620.26,680.47
45,45 to 50,572.67,618.33
5,5 to 10,694.27,617.51
50,50 to 55,525.4,600.19
55,55 to 60,488.17,491.31
60,60 to 65,359.87,370.57
65,65 to 70,262.11,276.09
70,70 to 75,173.12,219.46
75,75 to 80,142.76,174.98
80,80 and over,137.58,207.52
