class,age,male,female
0,0 to 1,370.95,342.54
1,1 to 5,1421.35,1310.22
10,10 to 15,1820.23,1680.49
15,15 to 20,1843.29,1781.74
20,20 to 25,1859.24,1818.29
25,25 to 30,1730.48,1609.7
30,30 to 35,1665.66,1525.33
35,35 to 40,1403.35,1337.84
40,40 to 45,1233.01,1315.91
45,45 to 50,1124.89,1151.99
5,5 to 10,1730.76,1563.52
50,50 to 55,999.91,1099.03
55,55 to 60,917.25,850.55
60,60 to 65,628.7,637.14
65,65 to 70,473.87,489.67
70,70 to 75,291.64,350.71
75,75 to 80,201.9,235.62
80,80 and over,184.19,251.06
