class,age,male,female
0,0 to 1,500.43,435.4
1,1 to 5,1917.48,1665.4
10,10 to 15,2435.23,2072.15
15,15 to 20,2586.69,2350.07
20,20 to 25,2784.91,2619.08
25,25 to 30,2666,2544.52
30,30 to 35,2829.65,2649.75
35,35 to 40,2553.68,2445.64
40,40 to 45,2141.88,2288.51
45,45 to 50,1996.45,2081.17
5,5 to 10,2206.07,1875.81
50,50 to 55,1833.11,2044.96
55,55 to 60,1735.5,1652.82
60,60 to 65,1289.83,1313.85
65,65 to 70,919.42,1003.34
70,70 to 75,640.66,835.62
75,75 to 80,497.96,652.4
80,80 and over,620.29,918.72
