class,age,male,female
0,0 to 1,541.58,481.12
1,1 to 5,2075.14,1840.3
10,10 to 15,2980.89,2633.8
15,15 to 20,3353.43,3018.42
20,20 to 25,3948.42,3466.15
25,25 to 30,3886.54,3354.18
30,30 to 35,3858.61,3308.76
35,35 to 40,3453.07,3007.81
40,40 to 45,3041.77,2851.67
45,45 to 50,2730.69,2514.36
5,5 to 10,2679.63,2392.6
50,50 to 55,2466.78,2334.58
55,55 to 60,2139.21,1760.2
60,60 to 65,1368.13,1286.97
65,65 to 70,1007.96,990.88
70,70 to 75,669.37,730.26
75,75 to 80,514.11,534.3
80,80 and over,444.01,519.7
