class,age,male,female
0,0 to 1,2032.44,1799.36
1,1 to 5,7787.6,6882.55
10,10 to 15,11164.36,9819.28
15,15 to 20,12562.02,11271.93
20,20 to 25,14760.73,12959.38
25,25 to 30,14491.02,12562
30,30 to 35,14412.6,12396.4
35,35 to 40,12908.72,11271.48
40,40 to 45,11353.35,10661.36
45,45 to 50,10190.21,9389.12
5,5 to 10,10038.99,8939.22
50,50 to 55,9221.52,8720.62
55,55 to 60,7987.57,6575.48
60,60 to 65,5109.61,4796.61
65,65 to 70,3762.87,3692.68
70,70 to 75,2498.3,2713.39
75,75 to 80,1917.17,1977.13
80,80 and over,1656.37,1919.23
