class,age,male,female
0,0 to 1,1669.76,1544.53
1,1 to 5,6397.93,5907.82
10,10 to 15,8187.58,7579.22
15,15 to 20,8281.15,8019.43
20,20 to 25,8365.44,8170.49
25,25 to 30,7782.57,7209.81
30,30 to 35,7473.63,6817.65
35,35 to 40,6282.28,5971.88
40,40 to 45,5523.71,5885.3
45,45 to 50,5029.52,5141.26
5,5 to 10,7792.41,7051.85
50,50 to 55,4468.32,4904.44
55,55 to 60,4089.86,3784.3
60,60 to 65,2794.78,2834.39
65,65 to 70,2104.22,2176.45
70,70 to 75,1293.15,1554.01
75,75 to 80,892.03,1038.62
80,80 and over,813.08,1104.73
