class,age,male,female
0,0 to 1,473.78,437.28
1,1 to 5,1815.35,1672.6
10,10 to 15,2326.61,2146.7
15,15 to 20,2359,2276.55
20,20 to 25,2381.13,2320.61
25,25 to 30,2215.44,2050
30,30 to 35,2125.83,1937.78
35,35 to 40,1788.9,1699.46
40,40 to 45,1573.25,1673.45
45,45 to 50,1432.53,1461.96
5,5 to 10,2212.47,1997.11
50,50 to 55,1271.54,1392.24
55,55 to 60,1162.58,1075.73
60,60 to 65,797.65,809.89
65,65 to 70,602.94,621.75
70,70 to 75,370.4,442.91
75,75 to 80,254.68,295.94
80,80 and over,233.41,316.02
