class,age,male,female
0,0 to 1,425.58,360.51
1,1 to 5,1630.68,1378.97
10,10 to 15,2159.02,1745.37
15,15 to 20,2309.27,2051.94
20,20 to 25,2172.56,2257.86
25,25 to 30,2063.97,2283.54
30,30 to 35,2199.63,2338.45
35,35 to 40,2029.09,2146.07
40,40 to 45,1734.06,1972.59
45,45 to 50,1702.58,1860.58
5,5 to 10,1963.82,1621.67
50,50 to 55,1543.07,1779.96
55,55 to 60,1526.27,1515.43
60,60 to 65,1150.09,1140.41
65,65 to 70,895.63,899.76
70,70 to 75,573.86,702.84
75,75 to 80,435.81,538.08
80,80 and over,406.02,597.52
