class,age,male,female
0,0 to 1,126.18,106.88
1,1 to 5,483.46,408.83
10,10 to 15,640.11,517.45
15,15 to 20,684.67,608.36
20,20 to 25,644.13,669.43
25,25 to 30,611.93,677.06
30,30 to 35,652.17,693.35
35,35 to 40,601.62,636.32
40,40 to 45,514.14,584.87
45,45 to 50,504.82,551.67
5,5 to 10,582.23,480.78
50,50 to 55,457.52,527.77
55,55 to 60,452.55,449.34
60,60 to 65,341.01,338.14
65,65 to 70,265.57,266.79
70,70 to 75,170.16,208.4
75,75 to 80,129.23,159.55
80,80 and over,120.39,177.18
