class,age,male,female
0,0 to 1,325.2,302.09
1,1 to 5,1246.05,1155.5
10,10 to 15,1687.83,1553.7
15,15 to 20,1912.39,1767.19
20,20 to 25,2095.56,1880.09
25,25 to 30,2000.57,1713.37
30,30 to 35,1921.78,1679.12
35,35 to 40,1697.27,1511.73
40,40 to 45,1415.53,1370.49
45,45 to 50,1266.19,1221.15
5,5 to 10,1502.54,1390.63
50,50 to 55,1099.43,1118.06
55,55 to 60,1036.79,882.7
60,60 to 65,692.41,665.29
65,65 to 70,503.76,482.2
70,70 to 75,322.53,359.26
75,75 to 80,234.33,260.38
80,80 and over,216.16,287.32
