class,age,male,female
0,0 to 1,347.86,296.74
1,1 to 5,1332.89,1135.03
10,10 to 15,1780.13,1446.64
15,15 to 20,1907.17,1694.07
20,20 to 25,1742.69,1858.87
25,25 to 30,1620.12,1879.27
30,30 to 35,1750.49,1951.04
35,35 to 40,1640.24,1802.72
40,40 to 45,1419.82,1646.24
45,45 to 50,1369.83,1548.77
5,5 to 10,1621.5,1343.73
50,50 to 55,1261.79,1495.67
55,55 to 60,1245.97,1285.9
60,60 to 65,959.78,978.28
65,65 to 70,753.54,773.63
70,70 to 75,485.13,626.22
75,75 to 80,372.45,476.26
80,80 and over,365.05,581.14
