class,age,male,female
0,0 to 1,934.94,853.42
1,1 to 5,3582.37,3264.31
10,10 to 15,4580.59,4187.83
15,15 to 20,4622.72,4419.01
20,20 to 25,4651.5,4510.45
25,25 to 30,4332.45,4013.28
30,30 to 35,4186.2,3805.72
35,35 to 40,3530.89,3335.11
40,40 to 45,3093.83,3254.28
45,45 to 50,2816.82,2848.96
5,5 to 10,4369.22,3902.21
50,50 to 55,2496.66,2697.92
55,55 to 60,2266.31,2084.05
60,60 to 65,1560.61,1569.4
65,65 to 70,1176.27,1203.94
70,70 to 75,731.29,870.37
75,75 to 80,509.91,587.68
80,80 and over,470.21,627.34
