class,age,male,female
0,0 to 1,985.74,846.32
1,1 to 5,3777.01,3237.16
10,10 to 15,5003.61,4191.51
15,15 to 20,5330.66,4818.33
20,20 to 25,5122.64,5215.81
25,25 to 30,4907,5227.75
30,30 to 35,5238.51,5398.61
35,35 to 40,4787.28,4932.79
40,40 to 45,4032.02,4525.53
45,45 to 50,3870.39,4211.38
5,5 to 10,4546.18,3861.66
50,50 to 55,3523.34,4049.97
55,55 to 60,3408.29,3400.21
60,60 to 65,2548.83,2560.81
65,65 to 70,1940.75,1980.79
70,70 to 75,1256.12,1556.53
75,75 to 80,981.43,1208.63
80,80 and over,925.48,1374.3
