class,age,male,female
0,0 to 1,732.54,680.48
1,1 to 5,2806.83,2602.85
10,10 to 15,3801.99,3499.84
15,15 to 20,4307.82,3980.73
20,20 to 25,4720.4,4235.06
25,25 to 30,4506.43,3859.51
30,30 to 35,4328.96,3782.36
35,35 to 40,3823.24,3405.3
40,40 to 45,3188.59,3087.15
45,45 to 50,2852.2,2750.75
5,5 to 10,3384.6,3132.5
50,50 to 55,2476.56,2518.53
55,55 to 60,2335.46,1988.35
60,60 to 65,1559.7,1498.63
65,65 to 70,1134.76,1086.2
70,70 to 75,726.53,809.28
75,75 to 80,527.86,586.53
80,80 and over,486.93,647.21
