class,age,male,female
0,0 to 1,226.12,198.6
1,1 to 5,866.42,759.65
10,10 to 15,1149.06,1019.6
15,15 to 20,1216.6,1131.4
20,20 to 25,1211.94,1191.91
25,25 to 30,1176.13,1175.44
30,30 to 35,1257.8,1230.92
35,35 to 40,1132.27,1116.22
40,40 to 45,931.25,1020.7
45,45 to 50,859.58,927.37
5,5 to 10,1041.94,927.02
50,50 to 55,788.32,899.82
55,55 to 60,732.53,736.42
60,60 to 65,539.63,555.43
65,65 to 70,393.04,413.75
70,70 to 75,259.54,328.77
75,75 to 80,213.87,262
80,80 and over,206.05,310.61
