class,age,male,female
0,0 to 1,348.83,309.2
1,1 to 5,1336.59,1182.69
10,10 to 15,1927.16,1697.32
15,15 to 20,2168.85,1950.32
20,20 to 25,2545.27,2244.42
25,25 to 30,2501.65,2172.87
30,30 to 35,2490.5,2143.64
35,35 to 40,2229.22,1949.06
40,40 to 45,1966.84,1851.08
45,45 to 50,1769.06,1629.93
5,5 to 10,1730.66,1542.55
50,50 to 55,1603.67,1515.45
55,55 to 60,1388.36,1140.63
60,60 to 65,886.41,831.59
65,65 to 70,653.38,641.41
70,70 to 75,434.23,471.79
75,75 to 80,333.25,343.74
80,80 and over,286.78,332.02
