class,age,male,female
0,0 to 1,340.37,294.55
1,1 to 5,1304.18,1126.66
10,10 to 15,1690.02,1411.98
15,15 to 20,1830.4,1633.21
20,20 to 25,1941.87,1804.07
25,25 to 30,1837.21,1737.14
30,30 to 35,1906.94,1785.22
35,35 to 40,1725.86,1650.56
40,40 to 45,1465.58,1556.07
45,45 to 50,1379.63,1413.72
5,5 to 10,1516.96,1279.18
50,50 to 55,1254.69,1364.95
55,55 to 60,1169.47,1093.09
60,60 to 65,865.22,889.12
65,65 to 70,640.91,683.44
70,70 to 75,439.13,551.15
75,75 to 80,335.99,425.26
80,80 and over,406.81,586.34
