class,age,male,female
0,0 to 1,531.75,451.63
1,1 to 5,2037.48,1727.48
10,10 to 15,2759.57,2205.44
15,15 to 20,2984.51,2585.28
20,20 to 25,2809.77,2684.08
25,25 to 30,2561.45,2680.7
30,30 to 35,2650.06,2694.4
35,35 to 40,2523,2538.86
40,40 to 45,2251.34,2305.31
45,45 to 50,2013.8,2084.99
5,5 to 10,2509.68,2068.63
50,50 to 55,1821.62,1941.97
55,55 to 60,1708.3,1644.41
60,60 to 65,1323.45,1324.21
65,65 to 70,1021.28,1049.77
70,70 to 75,670.81,846.59
75,75 to 80,532.9,635.93
80,80 and over,521.39,808.6
