class,age,male,female
0,0 to 1,371.58,326.21
1,1 to 5,1423.78,1247.76
10,10 to 15,1887.84,1674.6
15,15 to 20,1997.75,1857.89
20,20 to 25,1988.64,1957.22
25,25 to 30,1930.13,1931.34
30,30 to 35,2065.99,2023.46
35,35 to 40,1860.09,1835.04
40,40 to 45,1529.72,1678.15
45,45 to 50,1412.36,1524.92
5,5 to 10,1712.09,1522.72
50,50 to 55,1295.79,1480.2
55,55 to 60,1203.99,1211.66
60,60 to 65,887.55,913.94
65,65 to 70,646.43,680.93
70,70 to 75,426.99,541.31
75,75 to 80,352.09,431.59
80,80 and over,339.41,511.95
