class,age,male,female
0,0 to 1,698.85,646.76
1,1 to 5,2677.74,2473.86
10,10 to 15,3428.35,3175.3
15,15 to 20,3472.21,3359.42
20,20 to 25,3513.5,3424.12
25,25 to 30,3272.27,3026.11
30,30 to 35,3143.24,2862.93
35,35 to 40,2642.96,2507.11
40,40 to 45,2324.32,2469.85
45,45 to 50,2115.29,2158.24
5,5 to 10,3263.14,2953.89
50,50 to 55,1878.44,2060.99
55,55 to 60,1719.96,1590.76
60,60 to 65,1174.62,1191.28
65,65 to 70,883.33,914.55
70,70 to 75,543.17,654.46
75,75 to 80,376.64,439.09
80,80 and over,343.57,466.5
