class,age,male,female
0,0 to 1,393.4,365.46
1,1 to 5,1507.37,1397.87
10,10 to 15,2041.83,1879.63
15,15 to 20,2313.55,2137.82
20,20 to 25,2535.27,2274.42
25,25 to 30,2420.45,2072.87
30,30 to 35,2325.16,2031.45
35,35 to 40,2053.5,1828.89
40,40 to 45,1712.69,1658.05
45,45 to 50,1531.98,1477.39
5,5 to 10,1817.73,1682.36
50,50 to 55,1330.2,1352.77
55,55 to 60,1254.42,1068
60,60 to 65,837.73,804.94
65,65 to 70,609.46,583.43
70,70 to 75,390.21,434.73
75,75 to 80,283.57,315.12
80,80 and over,261.59,347.69
