class,age,male,female
0,0 to 1,464.58,407.9
1,1 to 5,1780.11,1560.21
10,10 to 15,2360.51,2094.09
15,15 to 20,2498.22,2323.35
20,20 to 25,2487.06,2447.46
25,25 to 30,2413.84,2414.82
30,30 to 35,2583.27,2529.75
35,35 to 40,2325.73,2294.11
40,40 to 45,1912.67,2097.9
45,45 to 50,1765.81,1906.28
5,5 to 10,2140.69,1904.13
50,50 to 55,1619.93,1850.2
55,55 to 60,1505.17,1514.49
60,60 to 65,1109.4,1142.28
65,65 to 70,808.03,851.01
70,70 to 75,533.67,676.42
75,75 to 80,440.01,539.27
80,80 and over,424.01,639.49
