class,age,male,female
0,0 to 1,175.49,171.75
1,1 to 5,672.4,656.96
10,10 to 15,917.14,894.49
15,15 to 20,1085.82,954.4
20,20 to 25,1290.8,1022.81
25,25 to 30,1315.86,1040.94
30,30 to 35,1285.69,1030.67
35,35 to 40,1110,888.68
40,40 to 45,978.92,833.93
45,45 to 50,856.91,750.43
5,5 to 10,867.49,813.56
50,50 to 55,733.76,770.6
55,55 to 60,692.28,610.63
60,60 to 65,451.9,453.41
65,65 to 70,308.17,338.69
70,70 to 75,200.56,285.5
75,75 to 80,195.26,241.06
80,80 and over,185.86,242.51
