class,age,male,female
0,0 to 1,417.5,358.55
1,1 to 5,1599.7,1371.44
10,10 to 15,1982.16,1672.35
15,15 to 20,2216.26,1865.23
20,20 to 25,2694.16,2086.83
25,25 to 30,2567.1,2104.72
30,30 to 35,2484.3,2093.92
35,35 to 40,2264.5,1904.94
40,40 to 45,1815.68,1586.9
45,45 to 50,1524.11,1402.98
5,5 to 10,1845.8,1598.66
50,50 to 55,1297.35,1258.56
55,55 to 60,1145.36,1008.37
60,60 to 65,783.91,752.15
65,65 to 70,561.63,543.84
70,70 to 75,359.56,384.62
75,75 to 80,274.87,281.31
80,80 and over,269.54,320.24
