class,age,male,female
0,0 to 1,540.96,475.03
1,1 to 5,2072.75,1817
10,10 to 15,2754.24,2442.83
15,15 to 20,2919.5,2712.69
20,20 to 25,2920.46,2864.62
25,25 to 30,2835.7,2825.12
30,30 to 35,3028.21,2954.86
35,35 to 40,2725.88,2679.84
40,40 to 45,2246.68,2453.21
45,45 to 50,2072.51,2227.24
5,5 to 10,2497.18,2221.24
50,50 to 55,1900.69,2159.37
55,55 to 60,1762.23,1763.91
60,60 to 65,1293.91,1329.34
65,65 to 70,942.71,991.2
70,70 to 75,622.74,786.48
75,75 to 80,512.59,625.86
80,80 and over,492.68,739.4
