class,age,male,female
0,0 to 1,481.7,409.51
1,1 to 5,1845.71,1566.39
10,10 to 15,2492.24,1996.69
15,15 to 20,2680.49,2328.91
20,20 to 25,2512.43,2419.52
25,25 to 30,2293.75,2428.06
30,30 to 35,2390.9,2451.24
35,35 to 40,2282.19,2310.52
40,40 to 45,2033.23,2087.11
45,45 to 50,1810.8,1888.63
5,5 to 10,2271.62,1874.8
50,50 to 55,1640.34,1765.11
55,55 to 60,1545.19,1504.17
60,60 to 65,1202.52,1202.18
65,65 to 70,923.1,954.14
70,70 to 75,607.35,777.72
75,75 to 80,485.08,585.47
80,80 and over,474.57,748.44
