class,age,male,female
0,0 to 1,325.31,275.65
1,1 to 5,1246.46,1054.34
10,10 to 15,1651.16,1334.77
15,15 to 20,1766.32,1569.2
20,20 to 25,1658.6,1726.67
25,25 to 30,1573.65,1746.46
30,30 to 35,1678.41,1789.8
35,35 to 40,1549.84,1643.3
40,40 to 45,1325.64,1509.88
45,45 to 50,1300.51,1424.11
5,5 to 10,1502,1240.24
50,50 to 55,1179.74,1363.11
55,55 to 60,1167.02,1161.37
60,60 to 65,880.6,874.55
65,65 to 70,686.23,690.21
70,70 to 75,439.79,540.33
75,75 to 80,334.13,413.45
80,80 and over,312.25,461.9
