class,age,male,female
0,0 to 1,184.33,158.68
1,1 to 5,706.28,606.95
10,10 to 15,960.55,777.1
15,15 to 20,1034.43,911.44
20,20 to 25,878.1,1001.38
25,25 to 30,771.38,1015.34
30,30 to 35,861.31,1080.55
35,35 to 40,840.92,1013.92
40,40 to 45,753.87,914.69
45,45 to 50,706.86,860.75
5,5 to 10,878.03,724.09
50,50 to 55,673.38,845.22
55,55 to 60,668.89,744.49
60,60 to 65,540.67,577.91
65,65 to 70,434.9,462.25
70,70 to 75,281.52,397.07
75,75 to 80,218.25,297.29
80,80 and over,232.84,415.25
