class,age,male,female
0,0 to 1,489.32,438.4
1,1 to 5,1874.91,1676.88
10,10 to 15,2383.37,2113.41
15,15 to 20,2557.66,2302.83
20,20 to 25,2675.23,2342.85
25,25 to 30,2457.23,2137.4
30,30 to 35,2331,2008.28
35,35 to 40,2100.05,1826.76
40,40 to 45,1780.31,1673.41
45,45 to 50,1525.92,1458.99
5,5 to 10,2246.41,1958.24
50,50 to 55,1416.18,1375.13
55,55 to 60,1220.41,1063.68
60,60 to 65,897.23,827.69
65,65 to 70,634.12,593.42
70,70 to 75,421,434.23
75,75 to 80,277.24,277.67
80,80 and over,254.36,264.84
