class,age,male,female
0,0 to 1,434.85,374.29
1,1 to 5,1666.2,1431.65
10,10 to 15,2266.78,1832.62
15,15 to 20,2441.44,2150.34
20,20 to 25,2069.12,2363
25,25 to 30,1815.89,2396.57
30,30 to 35,2028.55,2550.84
35,35 to 40,1982.07,2394.07
40,40 to 45,1778.17,2159.43
45,45 to 50,1667.47,2032.63
5,5 to 10,2072.18,1707.99
50,50 to 55,1588.99,1996.06
55,55 to 60,1579.15,1759.15
60,60 to 65,1277.29,1365.64
65,65 to 70,1028.15,1092.77
70,70 to 75,665.38,939.06
75,75 to 80,515.69,702.82
80,80 and over,550.19,982.3
