municipal_loss_id,disaster_id,department_id,district_id,sub_district_id,developmentId,village_id,municipal_asset_type_id,structures_lost,other_details,status,entry_by,entry_date,ip_addr,RecordStatus,Roadlength,detailsremovalofdebris,bridges,Electricpoles,electricwires,internalwatersupply,streetlights,nameofbuilding,municipalname,ULB,type,updated_by
1,4487,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,NULL,51.91.18.131,0,3.166,00,0,0,0,0,0,00,1,1,1,NULL
2,4487,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,NULL,51.91.18.131,0,3.166,0,0,0,0,0,0,0,1,1,1,NULL
3,4487,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,NULL,51.91.18.131,0,3.166,0,0,0,0,0,0,0,1,1,1,NULL
5,4482,35,18,NULL,NULL,NULL,NULL,NULL,NULL,active,2077,NULL,103.210.32.152,1,0,Removal of devris from road,0,2,100,0.2,30,0,1,33,1,NULL
6,4648,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,NULL,169.149.209.90,0,0.404,Removal of debries/slips30% of Grand Total,0,0,0,0,0,0,1,1,1,NULL
7,4648,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,NULL,169.149.209.90,0,0.404,Removal of debries/slips 30% of Grand Total,0,0,0,0,0,0,1,1,1,NULL
8,4648,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,NULL,169.149.209.90,0,0.404,Removal of debries/slips 30% of Grand Total,0,0,0,0,0,0,1,1,1,NULL
9,4648,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,NULL,164.100.138.237,0,0.404,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,1,1,1,NULL
10,4645,1,25,NULL,NULL,NULL,NULL,NULL,NULL,Active,2173,2020-08-22 11:56:31.000,117.247.236.153,1,0.015,0,0,0,0,0,0,0,1,14,1,4018
11,4648,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-08-22 12:17:47.570,164.100.138.237,1,0.404,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,1,1,1,NULL
12,4701,1041,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-08-22 16:02:40.863,117.247.236.153,1,0.139,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,1,1,1,7388
13,4840,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-08-27 12:17:39.810,164.100.138.237,1,0.297,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,1,1,1,NULL
14,4841,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,2020-08-27 12:19:23.640,164.100.138.237,0,0.279,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,1,1,1,NULL
15,4843,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,2020-08-27 12:21:15.640,164.100.138.237,0,0.018,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,1,1,1,NULL
16,4844,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,2020-08-27 12:22:35.887,164.100.138.237,0,0.081,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,1,1,1,NULL
17,4952,35,25,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,2173,2020-08-29 12:33:01.523,59.95.215.172,0,2000,50,0,0,0,0,0,0,1,10,1,NULL
18,5408,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-09-21 17:16:46.840,164.100.138.237,1,0.279,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
19,5409,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-09-21 17:18:57.220,164.100.138.237,1,0.018,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
20,5410,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-09-21 17:20:23.440,164.100.138.237,1,0.081,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
21,5411,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-09-21 17:21:48.460,164.100.138.237,1,0.076,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
22,5412,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-09-21 17:23:09.650,164.100.138.237,1,0.043,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
23,5413,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-09-21 17:24:26.727,164.100.138.237,1,0.037,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
24,5414,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-09-21 17:25:46.750,164.100.138.237,1,0.037,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
25,2835,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,2020-09-26 15:51:18.487,117.247.236.153,0,800,Renovation of  work,0,1,1,0,5,0,1,9,1,NULL
26,5599,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,2020-09-26 15:58:21.240,117.247.236.153,0,1,Renovation work,0,4,5,0,0,0,2,4,2,NULL
27,5599,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,2020-09-26 16:03:15.410,117.247.236.153,0,700,renovation works,0,3,700,0,0,0,1,5,1,NULL
28,2758,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,2020-09-26 16:05:42.287,117.247.236.153,0,1000,Renovation of dabris from road/drainage 72 cum,0,0,0,0,0,0,1,8,1,NULL
29,2719,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,1008,2020-09-26 16:09:03.237,117.247.236.153,0,250,Renovation works,0,4,0,0,26,0,1,6,1,NULL
30,2759,1,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-09-26 16:12:26.850,117.247.236.153,1,0.98,0,0,0,0,0,0,0,2,1,2,4018
31,5727,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-01 13:28:27.810,117.212.103.97,1,0.4,200 qm,0,0,5,0,20,2 shop and 2 toilet set,2,3,2,NULL
32,4173,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-01 13:39:18.630,117.212.103.97,1,0.5,300 qm,0,0,3,0,15,0,2,3,2,NULL
33,5720,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 14:49:12.330,164.100.138.237,1,0.164,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
34,5721,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 14:50:57.547,164.100.138.237,1,0.074,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
35,5722,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 14:52:56.997,164.100.138.237,1,0.052,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
36,5723,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 14:54:44.280,164.100.138.237,1,0.061,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
