Date,District,Number,Details
15-06-2023,Biswanath,2,"Gohpur - Gupsarguri marginal embankment | Mild erosion observed at R/Bank of river Sessa on 15/06/23 of length 30 mtr | | (Long - 93.716944, Lat - 26.979166, Dept - --Select Department--),  Baligaon marginal embankment | Mild erosion is observed at R/Bank of river sessa on 15/06/23 of Length 50 mtr | | (Long - 93.712256, Lat - 26.989844, Dept - Water Resource Deptt.)"
15-06-2023,Dhemaji,1,"Dhemaji - Kumatiya left Embankment from NH-15 to Gurathali Chapori | Kumatiya Left Bank | Yesterday on 14/06/2023, Due to incessant rainfall and flood affected, several rain cuts depression etc. all along the reach has been inadequate to withstand flood thrust and also the said reach lacks sufficient free board. Length 800 meters (approx) | (Long - 94.462329, Lat - 27.419640, Dept - Water Resource Deptt.)"
