Date,District,Number,Details
21-06-2023,Bajali,3,"Sarupeta - Ringbundh of Pahumara River | Village: Nakuchi Pather | Report received from concerned LM on 21th June,2023 at 9 am | (Long - 91.086815, Lat - 26.437753, Dept - P&RD),  Bajali - Embankment of Kaldia at Sariha Chakla | Sariha Chakla | Report received from Chairman Patacharkuchi MB dated 21/06/2023 at 10AM | (Long - 91.238575, Lat - 26.529092, Dept - Municipal Road),  Embankment of Kaldia at Golibandha | Golibandha near GP office | Report received from concerned LM dated 21/06/2023 at 8AM | (Long - 91.160469, Lat - 26.443195, Dept - P&RD)"
21-06-2023,Biswanath,1,"Gohpur - R/Bank embankment of Sessa | at Auguri area mild Bank Erosion observed of length 50 mtr on 21/06/23 | | (Long - 93.737047, Lat - 26.952548, Dept - Water Resource Deptt.)"
21-06-2023,Nalbari,2,"Nalbari - Nalbari Sonkuriha embankment at Pagaldia river | Sondha | Side Berm damaged at Ch 7300 Dated: 21/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Pagaldia embankment at Doulgobindapur ward no-4, Bolakuchi | ward no-4, Bolakuchi | Dated: 21/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.)"
