revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.7298219636184313,19201
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.7069705373260832,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.6745656852666316,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.755462343074201,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.7821555185971973,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.7499155305212852,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.7066701713134325,2212
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.7692447997641998,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.3017481111225329,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.5767661110584219,3954
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.6218047082141362,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.36954167492706375,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.5564909545713201,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.5657940504721866,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.3388969730485338,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.5631531279072772,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.5284285974580606,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.6105936116861793,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.6910278123106826,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.3675857207461949,4172
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.23596219352140793,9173
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.5361150568181818,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.5945731294271943,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.7129853965443508,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.7064606499639586,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.2128643073734816,3931
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.39904146382171146,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.6598867728668136,5955
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.6591537545049317,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.6749177285963016,10410
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.6987388956162488,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.5752286931818181,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.5135126623946629,4450
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.6587541246299835,6672
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.660814695166995,5584
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.6068328263274336,2825
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.5995923050050813,22140
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.7132366920977331,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.3280841521500714,9802
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.5598213554875894,12026
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.530518076952897,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.4497693883773498,7341
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.52384246211724,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.6108431485300339,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.5319416967635743,10461
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.4661107098107421,8355
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.541835512487636,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.44932899475097654,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.7746282941595442,2808
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.536822575303305,7171
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.47476340363465663,13514
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.4555191908954657,15471
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.5574641416375341,5864
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.5434578206848606,15463
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.7084758901995167,16966
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,0.6867055782402529,16133
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,0.6972239971160888,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.3803531144740871,13063
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.41996326408934104,7102
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.3178595461425166,11903
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.7147839480688529,6434
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.7179685170283118,7126
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.6146306843281736,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.651176194321501,8388
