revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.6625325588643111,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.5958673330040287,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.5526365668323344,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.658169115633601,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.6572394222228434,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.6818328658825922,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.5967319009534496,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.653134474113806,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.35426259511271707,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.4682500518528761,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.5209478856863139,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.41588445295367327,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.5086059686106763,5271
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.4898455287388393,3500
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.3196603562026569,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.47830933954736926,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.4800316144128478,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.5945763971926756,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.6058589214269487,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.3602031650172987,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.325842086873501,9173
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.4875112481382392,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.524463681195409,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.5336438167556742,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.5098122916357488,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.29335513528357804,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.3366834005940951,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.48598056223577674,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.5071259054319992,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.5290890215676539,4972
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.5421976917382367,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.5036985085227272,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.43157650448986185,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.48525418426449657,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.46696294507420466,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.4510237831446447,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.48699137057342246,22139
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.5800621727066896,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.31472757153489644,9804
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.4496420585310307,10401
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,,0
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.4912577805910429,329
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.5190476167178106,2495
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.5636389614563505,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.5222727148674817,9876
