District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,0.6349173861896614,1735
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,0.5583679571384337,3280
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,0.6214676902804313,3664
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,0.5157734318002188,6168
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,0.6221883855478589,1985
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,0.5642599250245821,5085
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,0.6028811511765438,2510
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,0.11834143079122926,24958
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,0.5558747825725544,6297
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,0.2745503041021987,7675
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,0.6213558724296318,3082
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,,0
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,0.38690042714917205,9572
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,,0
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,0.6481511842305353,2055
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,0.6705714208078626,2965
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,0.6512973768500806,2483
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,0.6489993557429019,2351
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,0.6910183304425696,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,0.6604097557004525,3011
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,0.6441617654046862,3617
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,0.6327252692552453,3241
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,0.6043181981725212,5537
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,0.6855821021709269,2093
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,,0
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,0.5748075720382063,292
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,0.46307208520812787,3042
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,0.6725143630783279,1540
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,,0
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,,0
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,,0
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,0.6790728369032837,3624
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,,0
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,0.6134543986301926,2311
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,,0
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,0.697475471881905,198
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,0.681811591066482,3610
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,0.042737886407704886,18687
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,0.6319131104597489,2031
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,,0
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,0.5530217369798069,8134
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,0.6793379530488218,1846
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,,0
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,0.673737246687241,1086
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,0.07145731348518769,2038
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,0.1584711269606515,10380
KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,0.4998538339539569,5522
KULLU,HIMACHAL PRADESH,BANJ>R,120783.479717,539289150.149,0.46055251829004773,3037
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,0.5486389403324203,4016
KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,0.4217815668209447,10776
KULLU,HIMACHAL PRADESH,MAN>LI,131131.831245,754929152.076,0.15869184544477513,9450
KULLU,HIMACHAL PRADESH,NERM>ND,112831.86885,412306168.515,0.4788627462717198,7309
KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,0.4785777996112774,154
L>HUL & SPITI,HIMACHAL PRADESH,L>HUL,619073.239131,6607881202.05,-0.04224987071424582,7833
MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,0.6549951171875,2950
MANDI,HIMACHAL PRADESH,BALDW>RA,53370.3099318,95711588.3732,0.6236586220315051,1837
MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,0.6063038730973247,4336
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,0.6345868879886976,8914
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,0.6721633204924325,4559
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,0.680778008920175,3456
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,0.7013117967556797,5238
MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,0.5802893272693693,10829
MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,0.709438743961245,1753
MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.754498,83008759.2762,0.698313084231714,1603
MANDI,HIMACHAL PRADESH,NIHIRI,96058.7477532,256533922.52,0.6074406702669165,4936
MANDI,HIMACHAL PRADESH,PADHAR,127773.309389,403779981.299,0.6562686883910224,7786
MANDI,HIMACHAL PRADESH,SANDHOL,52190.6938867,50151879.8523,0.6584927254198003,964
MANDI,HIMACHAL PRADESH,SARK>GH>T,63811.1149858,163069333.256,0.6839761539381377,3136
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,109258.039605,250848848.377,0.5917971279430428,4826
