District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,0.6393708066912824,1735
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,0.5308674882097942,3280
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,0.6294489698118518,3664
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,0.5326441672959576,6166
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,0.5761002317183564,1985
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,0.5305876826658138,5081
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,0.5618738476444912,4983
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,0.13802906139712895,31452
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,0.41507787153248293,19187
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,0.263926347526112,22212
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,0.5479470165730451,3082
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,0.024351245048767647,28903
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,0.395790339213657,9572
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,0.5206096107433003,4739
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,0.5229232008439781,2055
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,0.6360074897238617,2965
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,0.6028434271011629,2483
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,0.6215600160171204,2351
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,0.6283953769099867,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,0.6075875273735885,3011
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,0.6042605340233619,3617
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,0.5317927439688753,3241
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,0.542696434215279,5537
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,0.5913302972824477,2531
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,0.6066782407407407,2025
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,0.4056467668008767,10152
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,0.44402627341920375,6405
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,0.5730446951729911,1540
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,0.6019367348811328,5279
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,0.6305319802802906,1368
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,0.5762128606739306,6195
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,0.5810114374223924,3624
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,0.6055462031175346,2093
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,0.588831768134715,2316
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,0.6178797748625727,5844
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,0.6159468866008996,3182
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,0.5689649249047783,3610
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,0.048908336102611694,18690
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,0.6113294407995468,2041
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,0.6064228446933617,10236
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,0.5016102234434556,8133
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,0.5993387264056798,2192
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,0.5541817236739154,4633
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,0.5860633920349908,1086
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,0.09299271034676905,7049
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,0.1282021421021472,21272
