revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.5896592395974377,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.5250696045867823,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.5034165389366764,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.6045631683389036,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.5796863159349533,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.5914642929772235,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.5796118980070009,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.5708760883084577,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.3263023617393092,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.4806594019141119,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.5303490032139617,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.37949319710408835,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.4618460810057853,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.443346648446426,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.30166052611758293,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.43021827999017986,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.4319912773967347,8552
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.4935813742593518,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.5346587000832996,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.240342462659882,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.13239000418982996,9174
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.3695072884488085,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.44506846339742223,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.458054994550025,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.4667451980156038,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.29086126752447866,3932
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.4117035190474226,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.479580285249176,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.5129072962111153,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.5397686810374844,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.5323830160167697,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.5528736683238636,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.5242479196212929,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.4912453600843759,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.49666094256057314,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.46083621419028375,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.4677595426905009,22139
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.5652173700723692,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.2891580646831973,9805
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.4281644279495842,12025
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.48273282293262915,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.5097841134483111,7342
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.5830134244573196,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.541525438957408,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.516113369141504,11111
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.4731696904454668,8355
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.5314310649264342,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.5286852836608886,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.7002200394518734,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.5287176240456352,7171
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.4643570586541664,13513
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.39528320186296523,15476
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.5391186960517903,5865
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.4815233036205057,15464
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.5951181199166028,16967
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,0.5948574164277968,16135
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,0.649140739440918,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.3163667121488979,13066
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.3253218670280612,7105
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.2916451483542139,11913
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.5581247070616063,6434
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.5546282635222249,7126
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.5703930519110475,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.5971283311851829,8389
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.5556593729207648,8642
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.43039832764196007,6987
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.4540558884684963,5666
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.5521500810243455,6952
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.40850796140375945,8093
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.506558451944933,7534
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,0.5507226711745415,7852
