revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.6809977374589886,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.6227646814596909,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.5835250474698024,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.6998726623497444,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.7168501579271019,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.6878946763574431,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.6534545126538505,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.6899975491466279,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.28454904656661184,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.5176672851068538,3954
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.5568755669132013,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.39820261407914315,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.5348725077369095,5271
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.5444147305568945,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.35080371710054503,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.5317138495199266,9673
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.5125952356811937,8553
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.6841465172803041,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.6705626948392064,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.3548425728829679,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.23849833490128708,9168
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.48282042972197703,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.42382560245626066,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.5314406024438835,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.5759173824149847,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.26953683816283064,3932
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.4031289566607893,4165
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.6576457790332115,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.6641370388372534,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.6564607709093747,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.6886989999694725,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.5621965446132251,5499
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.514852921043024,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.641094625014047,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.6302152729378485,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.6306662303756332,6712
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.5719255463844468,22137
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.6809151212113846,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.3034363820496633,9801
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.5261350671053726,12024
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.5687200275695052,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.4324133157795049,7342
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.4571904739277475,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.511041611581174,9455
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.42530522961479617,11111
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.5037158238194278,8354
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.48404223463773494,5055
