revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.6660423264901567,19201
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.6090979231793765,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.5254496047995973,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.6791278813612874,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.7366787344246919,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.7317660449642421,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.6698975601816565,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.7209274266687397,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.31216420226585107,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.45230276153603033,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.5166458866631489,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.37223144072195236,6382
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.4924561426911402,5271
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.4928691202625143,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.3471826480027252,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.5696559903639911,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.5501311977583586,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.6490085325126713,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.6386435759857129,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.3378918828536874,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.25202566994699693,9174
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.42936167743919934,5664
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.4816733296495526,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.5815028762308078,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.5653542424154088,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.2554614748204297,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.3524720469538004,4164
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.5555562319745987,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.5694436705709408,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.6326581355817723,10410
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.6094172933287203,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.5156512784090909,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.4742806545404123,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.5576876422263635,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.5380220797930674,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.5601242022242291,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.5247262625621048,22140
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.6574430036497111,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.3012942117926273,9803
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.4902708793529106,12025
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.5155544514831436,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.523755404949513,7341
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.6072873928402894,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.5942299160255393,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.5294590933702745,11110
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.4522633925231897,8355
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.4639897649295252,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.5270468711853027,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.7518420492724279,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.5608948205009762,7171
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.48984574445944945,13514
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.4088238252475607,15476
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.5557767459905157,5865
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.51894739015819,15464
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.688435121762097,16967
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,0.6791169962426402,16135
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,0.7628984928131104,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.35340544507756905,13069
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.4002274867098459,7107
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.32687331310590484,11914
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.6515901133559381,6433
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.6241857411735302,7127
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.6670704615935115,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.6948842862491059,8389
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.6164182395025747,8642
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.5761756143425243,6986
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.6679265661539225,5666
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.6831523162174554,6952
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.6607417289633016,8093
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.6224700627986461,7534
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,0.7537144074559029,7852
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,0.5095117340947034,15274
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.3384791885311473,8516
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.63722195118835,5809
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.6439660590719312,11796
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.6980679418009105,5711
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.6000321096513684,16113
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,0.7913854202121625,44070
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,0.8407866163470783,28083
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,0.7450394381009615,26000
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,0.789234199756721,18189
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,0.7852610683535679,10090
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,0.7931310160684154,32595
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,0.7162245887721029,13177
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,0.6596201148178418,14836
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,0.8059831123587972,7923
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,0.8058686892749053,17677
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,0.7620671096967427,13355
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,0.6250676752871007,3162
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,0.6202342461281158,2387
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,0.6399808044742163,4945
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,0.7697765422317216,11872
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,0.6887396720475498,10142
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,0.6217068348089337,2769
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,0.6858527577521718,2849
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,0.7281304888280924,4786
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,0.7904692817064312,13077
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,0.6821280445772059,3400
