District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,0.6259748035617796,1735
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,0.5092003426900724,3280
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,0.609871610283331,3664
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,0.49112363417389365,6169
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,0.55021905010233,1985
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,0.4817567178281711,5085
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,0.5267425849450632,4983
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,0.14421842931982032,31001
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,0.4767595173149905,13175
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,0.41442629370358913,7676
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,0.5441705999553861,3082
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,-0.009885641075194103,12115
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,0.48420086522641803,9573
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,0.3940845174763268,4739
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,0.5484880507717458,2055
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,0.6124312865593381,2965
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,0.6129972386446587,2483
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,0.6007623708993514,2351
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,0.6105948663901847,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,0.6024797908969196,3011
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,0.5827621194187171,3617
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,0.5437011342106024,3241
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,0.5095857272665704,5537
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,0.5876602781756223,2531
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,0.5743085696373457,2025
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,0.3272668547453704,10125
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,0.41317344091476743,6406
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,0.5938291079038149,1540
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,0.5746640210622277,5279
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,0.618156477721811,1368
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,0.5477255315526635,6195
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,0.6065120739126311,3624
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,0.6083653682849081,2093
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,0.5586384458657168,2316
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,0.5903246798813088,5845
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,0.6033766750716923,3182
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,0.5720360246061288,3610
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,0.028918369516286246,18691
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,0.6013945561305732,2041
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,0.5846604126978312,10236
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,0.4988828434829224,8132
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,0.5896500079301152,2192
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,0.516328327396373,4632
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,0.6055517038587708,1086
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,0.09208276988880763,5812
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,0.12065359670677597,21270
KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,0.5396416376397818,5522
KULLU,HIMACHAL PRADESH,BANJ>R,120783.479717,539289150.149,0.39622224308532417,10381
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,0.1613821075848634,39976
KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,0.4143818103514595,11374
KULLU,HIMACHAL PRADESH,MAN>LI,131131.831245,754929152.076,0.13360061232203166,14583
KULLU,HIMACHAL PRADESH,NERM>ND,112831.86885,412306168.515,0.45669124102351644,7920
KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,0.2581553644433244,13950
L>HUL & SPITI,HIMACHAL PRADESH,L>HUL,619073.239131,6607881202.05,-0.03097156155774028,98417
MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,0.6208622715836865,2950
MANDI,HIMACHAL PRADESH,BALDW>RA,53370.3099318,95711588.3732,0.5898826902303348,1837
MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,0.6195731638102514,4336
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,0.5788347506619994,10338
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,0.6137076794355945,4559
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,0.5746101803249783,3456
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,0.6368679936581233,5238
MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,0.5870799491671669,10829
MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,0.6178798120632487,1753
MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.754498,83008759.2762,0.6156414410358507,1603
MANDI,HIMACHAL PRADESH,NIHIRI,96058.7477532,256533922.52,0.5455828253994884,4936
MANDI,HIMACHAL PRADESH,PADHAR,127773.309389,403779981.299,0.5513234014778128,7786
MANDI,HIMACHAL PRADESH,SANDHOL,52190.6938867,50151879.8523,0.557018992317168,964
MANDI,HIMACHAL PRADESH,SARK>GH>T,63811.1149858,163069333.256,0.6153877024747887,3136
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,109258.039605,250848848.377,0.5556850061839516,4826
MANDI,HIMACHAL PRADESH,THUN>G,103584.856507,307461923.098,0.5434068800936707,5905
SHIMLA,HIMACHAL PRADESH,CHAUP>L,98249.8836627,301485874.957,0.5876638717453544,5785
SHIMLA,HIMACHAL PRADESH,CHIRG>ON,127653.524402,631168281.701,0.3010593963577746,12126
SHIMLA,HIMACHAL PRADESH,DODRA KWAR,102780.383207,346079791.56,0.1347076278846554,6007
SHIMLA,HIMACHAL PRADESH,JUBBAL,110862.871514,302631160.351,0.569220867258804,5807
SHIMLA,HIMACHAL PRADESH,KOTKH>I,70894.792535,238491135.678,0.599463328497512,4572
SHIMLA,HIMACHAL PRADESH,KUMH>RSAIN,85459.5944996,215181953.832,0.609208360584775,4133
SHIMLA,HIMACHAL PRADESH,KUPVI,68869.3430275,172339855.128,0.5097571808157615,3296
SHIMLA,HIMACHAL PRADESH,NANKHARI,66414.4990542,139296483.731,0.6393447214534286,2676
SHIMLA,HIMACHAL PRADESH,NERUA,115952.658588,346849121.16,0.533304841100105,6663
SHIMLA,HIMACHAL PRADESH,R>MPUR,178819.438228,827431674.133,0.41968044926415154,15917
SHIMLA,HIMACHAL PRADESH,ROHRU,84189.2264768,295446866.188,0.5975440958838105,5675
