District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,0.6325161540886167,1735
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,0.5798948706650152,3280
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,0.6512483155362991,3664
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,0.538913839330936,6170
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,0.6361317670615554,1985
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,0.570754410852094,5086
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,0.6562958590457556,4983
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,0.3667724298763518,31440
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,0.5251068737133215,19187
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,0.4453470051790296,22217
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,0.6122770414655662,3082
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,0.20436013491663493,28894
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,0.584426546749321,9573
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,0.6432939067775375,4739
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,0.6002733662180657,2055
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,0.6508838467010961,2965
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,0.6038141884344794,2483
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,0.6524948970351712,2351
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,0.6498402859178646,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,0.6065396119177598,3011
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,0.5910629681668165,3617
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,0.5935800959025956,3241
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,0.67331246225675,5537
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,0.6453404059197204,2531
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,0.6455867814429013,2025
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,0.3240613744508394,10186
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,0.5845148769168488,6407
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,0.6353739156351461,1540
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,0.5959716426824792,5278
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,0.6475214372601426,1368
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,0.5521559252673527,6195
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,0.6376705211782561,3624
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,0.674294068490952,2093
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,0.5623961137366419,2316
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,0.6052119533254918,5845
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,0.6032274439228472,3182
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,0.6275500183950831,3610
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,0.2847912287806576,18674
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,0.5862563421538155,2041
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,0.6114234819967517,10236
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,0.6132450521153492,8134
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,0.646744554060219,2192
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,0.6092104830495899,4633
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,0.6315053585045465,1086
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,0.2657973442231662,6687
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,0.37060927914335745,21272
KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,0.6164914648932679,5522
KULLU,HIMACHAL PRADESH,BANJ>R,120783.479717,539289150.149,0.6082330587431365,10381
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,0.3101507328910003,39968
KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,0.6555709396155706,11374
KULLU,HIMACHAL PRADESH,MAN>LI,131131.831245,754929152.076,0.4077719812637184,14579
KULLU,HIMACHAL PRADESH,NERM>ND,112831.86885,412306168.515,0.5948343024173188,7922
KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,0.44701661906362006,13950
L>HUL & SPITI,HIMACHAL PRADESH,L>HUL,619073.239131,6607881202.05,0.07939334961323341,101240
MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,0.6666958256091101,2950
MANDI,HIMACHAL PRADESH,BALDW>RA,53370.3099318,95711588.3732,0.6270581174299129,1837
MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,0.5995061107227283,4336
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,0.6456490352643162,10338
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,0.6817875163652939,4559
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,0.635422600640191,3456
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,0.6752593632916906,5238
MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,0.5800574286204867,10829
MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,0.6375564601308471,1753
MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.754498,83008759.2762,0.6598264393178805,1603
MANDI,HIMACHAL PRADESH,NIHIRI,96058.7477532,256533922.52,0.6390665261440185,4936
MANDI,HIMACHAL PRADESH,PADHAR,127773.309389,403779981.299,0.7177035755281916,7786
MANDI,HIMACHAL PRADESH,SANDHOL,52190.6938867,50151879.8523,0.6087786409370137,964
MANDI,HIMACHAL PRADESH,SARK>GH>T,63811.1149858,163069333.256,0.6448044290347975,3136
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,109258.039605,250848848.377,0.6117272185330761,4826
MANDI,HIMACHAL PRADESH,THUN>G,103584.856507,307461923.098,0.6735369007021461,5906
SHIMLA,HIMACHAL PRADESH,CHAUP>L,98249.8836627,301485874.957,0.6782139625648228,5785
SHIMLA,HIMACHAL PRADESH,CHIRG>ON,127653.524402,631168281.701,0.5804091481231448,12128
SHIMLA,HIMACHAL PRADESH,DODRA KWAR,102780.383207,346079791.56,0.49594772127577513,6644
SHIMLA,HIMACHAL PRADESH,JUBBAL,110862.871514,302631160.351,0.674649634869554,5807
SHIMLA,HIMACHAL PRADESH,KOTKH>I,70894.792535,238491135.678,0.6586627843394576,4572
SHIMLA,HIMACHAL PRADESH,KUMH>RSAIN,85459.5944996,215181953.832,0.6239601133407936,4133
SHIMLA,HIMACHAL PRADESH,KUPVI,68869.3430275,172339855.128,0.6434858007338441,3296
SHIMLA,HIMACHAL PRADESH,NANKHARI,66414.4990542,139296483.731,0.6476494257403774,2676
SHIMLA,HIMACHAL PRADESH,NERUA,115952.658588,346849121.16,0.5765234844007955,6663
SHIMLA,HIMACHAL PRADESH,R>MPUR,178819.438228,827431674.133,0.6067349573560349,15924
SHIMLA,HIMACHAL PRADESH,ROHRU,84189.2264768,295446866.188,0.6018968543502202,5675
SHIMLA,HIMACHAL PRADESH,SHIMLA,155178.789862,488257032.257,0.6465631434754505,9379
SHIMLA,HIMACHAL PRADESH,SUNI,112210.79146,235636947.4,0.6067831293489065,4527
SHIMLA,HIMACHAL PRADESH,THEOG,137021.448691,466732347.302,0.5663908993520067,8970
SIRMAUR,HIMACHAL PRADESH,DADAHU,68582.8917859,128608025.082,0.6898706034854792,2462
SIRMAUR,HIMACHAL PRADESH,KAMRAU,136620.96044,171350491.554,0.6574886491433767,3265
SIRMAUR,HIMACHAL PRADESH,N>HAN,261002.064083,283351911.946,0.6620669744711006,5424
SIRMAUR,HIMACHAL PRADESH,NOHRA,79530.5846614,178959204.936,0.6347236968119149,3418
SIRMAUR,HIMACHAL PRADESH,PACHH>D,109219.802142,380926846.822,0.6701691602151274,7298
SIRMAUR,HIMACHAL PRADESH,R >JGARH,98037.471877,178556218.442,0.6383317584162657,3429
SIRMAUR,HIMACHAL PRADESH,RANHOT,86114.7321399,192234215.689,0.6161767817348258,3674
SIRMAUR,HIMACHAL PRADESH,RENUKA,104518.823706,289516350.082,0.6031778004634629,5556
SIRMAUR,HIMACHAL PRADESH,SHAL>I,93720.6680184,237306828.964,0.55922525395792,4536
SOLAN,HIMACHAL PRADESH,ARKI,121094.81055,376340973.577,0.6706274103313503,7228
SOLAN,HIMACHAL PRADESH,BADDI,103517.758819,254045135.644,0.5950691703403732,4877
SOLAN,HIMACHAL PRADESH,KAND>GH>T,119379.90387,222080196.312,0.6682206082102206,4239
SOLAN,HIMACHAL PRADESH,KASAULI,105340.572049,162100972.317,0.7301078909524097,3102
SOLAN,HIMACHAL PRADESH,KRISHANGARH,66506.2710773,111193936.985,0.7382681180206384,2138
SOLAN,HIMACHAL PRADESH,N>L>GARH,116294.177847,331453478.715,0.566253570954842,6361
SOLAN,HIMACHAL PRADESH,RAMSHAHR,76077.051426,180009370.191,0.7155369425620657,3454
SOLAN,HIMACHAL PRADESH,SOLAN,140930.496452,252718397.213,0.6817835635350237,4861
UNA,HIMACHAL PRADESH,AMB,142927.753418,325915719.284,0.6214296184124044,6276
UNA,HIMACHAL PRADESH,BANG>NA,128647.900211,408670254.79,0.573703059515494,7874
UNA,HIMACHAL PRADESH,GHANURI,119270.080686,252238724.434,0.5710119407691515,4856
UNA,HIMACHAL PRADESH,HAROLI,99732.14364,302006527.22,0.5680024149990311,5806
UNA,HIMACHAL PRADESH,UNA,90436.195535,221043454.814,0.5225666934742647,4250
SIRMAUR,HIMACHAL PRADESH,P>ONTA S>HIB,443148.603776,714515939.347,0.6728527750894748,13691
KINNAUR,HIMACHAL PRADESH,HANGRANG,126162.028723,500217415.299,,0
KINNAUR,HIMACHAL PRADESH,MORANG,286156.57041,1751222127.85,0.11027849912916285,26214
KINNAUR,HIMACHAL PRADESH,PUH,212682.456325,1217420153.58,0.0773851392821093,2082
KINNAUR,HIMACHAL PRADESH,SANGLA,280578.80565,1424895966.45,0.12311782276359798,27357
L>HUL & SPITI,HIMACHAL PRADESH,SPITI,616229.261354,7115968753.93,0.04219451232341676,72257
