revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.47917204059147483,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.4742879676079826,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.446948340487166,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.5134415308848724,17802
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.45077618375447226,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.48060551641302873,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.5303366229463076,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.4975226946862908,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.30163333353887134,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.47985219461125156,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.49105122060773093,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.34382821832651184,6383
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.42516649909012233,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.39818115583047703,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.27575498681181143,8714
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.3965731075240335,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.3691158769675114,8553
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.42439096604395704,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.4128636374034481,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.2669582911116189,4171
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.197497151426586,9174
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.38128650257888347,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.39490679694989617,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.32077588640322513,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.2876898301019759,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.20530181706209458,3931
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.3075748760426668,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.3708401978203819,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.43087426794859635,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.4356697543463644,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.4410057353569684,6142
