revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.45547949106863866,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.42619785417675676,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.4028286801250229,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.49078071901505366,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.45902246889597,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.4846091446286944,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.48730170882992546,2213
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.5128860094060945,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.1958661531147204,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.40283308065344503,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.40598279445689717,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.27723022690392973,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.35339258220018493,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.36196752099846474,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.2450662863507602,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.357841739335138,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.34864405769596096,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.38287705574493147,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.38409300574578453,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.31811426904542595,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.22969316308316984,9174
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.3389407573351691,5663
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.379391280549305,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.4041056206452353,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.4043815954407649,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.23832558275845625,3932
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.2685582622907165,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.3828624617100172,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.37276753959597875,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.4166257068845452,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.39493073115943506,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.38188725142045454,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.3439253578023197,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.3756102418199356,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.37295343055612495,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.3579930760511321,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.37546911523499255,22139
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.4564320080703411,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.21939027454127563,9803
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.32224477233683674,12024
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.3675716687417907,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.38730871771571096,7342
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.46437455759752516,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.44017052045328364,9456
