District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,0.4775535561509366,1735
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,0.3844201809022485,3280
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,0.479423756162152,3664
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,0.43890655863806727,6170
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,0.43858375068875943,1985
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,0.46115182522123893,5085
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,0.5735267977529851,4983
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,0.2128488517416436,31443
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,0.39571301482037685,19186
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,0.3120698825364089,22213
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,0.5047789616371269,3082
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,0.09523950629738455,28886
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,0.44483742932596887,9573
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,0.5467764473484649,4739
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,0.40116444979850974,2055
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,0.5920751870784149,2965
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,0.45146802947543296,2483
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,0.5697509038706933,2351
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,0.5866124660843488,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,0.4923734636411284,3011
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,0.4959610487368676,3617
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,0.40540217441086857,3241
