revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.45347733960004166,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.4210131552153047,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.42359287602660595,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.5138742307300735,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.45002473919511526,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.43519526086505217,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.47024582998108627,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.5152057839599744,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.21679279635498883,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.3928592510155855,3954
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.40787060860312585,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.28664048273760573,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.3802488150473611,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.3656432983433305,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.22894895710072433,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.3548643795547343,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.32100036920775366,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.38291212220249143,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.3789788463389161,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.2835347888397136,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.1654117262006131,9175
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.32900914245228374,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.38613775876617756,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.4191368520657752,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.4241975243411847,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.21900672951404343,3932
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.28492025520958353,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.3864175102778375,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.399964953409522,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.4087627419316108,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.42262101615923153,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.4247137340198864,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.398841530519827,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.4089890280847318,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.3897124153154723,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.32643918225364965,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.37062322322880437,22139
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.4718905516370784,17997
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.23036117273561812,9804
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.35765980349866955,12026
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.14996090185903285,6850
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.278675308725313,5671
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.38962055133678614,2679
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.4239683606144236,9455
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.2939370421836686,11011
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.2647694115038618,8351
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.2976604518267804,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.423795223236084,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.6689211070304156,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.43612615999991283,7171
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.40119964567994304,13514
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.30887578811635646,15474
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.4345896689178389,5865
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.41327429169226043,15466
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.5355739381041139,16967
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,0.5232641471426801,16134
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,0.5988910675048829,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.26464470074902424,13067
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.26826742887832467,7106
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.24965723140062138,11909
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.4523685207491452,6434
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.38866618854795143,7127
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.43412910614574496,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.49289527208248896,8389
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.1798307489465784,8640
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.33138775583225993,6987
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.4451874996552903,5666
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.45831952023698214,6952
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.45253985287246695,8093
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.437048336603232,7534
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,0.5368819001130285,7852
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,0.34485229316362775,15274
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.20258161796544738,8516
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.3528710836632811,5809
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.36610563167599186,11796
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.38728466377932935,5711
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.2829365748929436,16113
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,0.4601710524449739,44070
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,0.5076803582238365,28083
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,0.5564791417248443,25998
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,0.5806160424054374,18189
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,0.4733867845639247,10090
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,0.5492089229559748,32595
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,0.5222787723163467,13177
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,0.44392074377232443,14838
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,0.54096219323883,7923
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,0.5808307802865306,17677
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,0.4920049109649944,13355
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,0.39605010272128005,3162
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,0.4064973112824675,2387
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,0.4161452737929727,4945
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,0.5348616443233027,11872
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,0.500239085455285,10142
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,0.3638325722564554,2769
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,0.40416730651105653,2849
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,0.47487708289803593,4786
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,0.5801456337940659,13077
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,0.4995310345818015,3400
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,0.2654330768111597,5316
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,0.4172099589000562,6231
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.42299475113654983,1526
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,0.41466630634508633,3040
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,0.41214164801403486,226
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,0.4716349153227829,623
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,0.49058817618199985,12886
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,0.4756690593081226,4112
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,0.5065144737871966,16769
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,0.4206574475493322,3332
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,0.47126022974650067,960
