revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.44858689850015626,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.3961953448342286,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.3456718925152132,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.46826706699713533,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.4402575127956669,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.40539934733425975,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.4171246233132904,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.46386685010278467,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.28044409828416866,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.27235396007822377,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.30694108218279026,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.2731595040861995,6382
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.34342750468275796,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.3324946360191731,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.2251761600405956,8714
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.3574710665722242,9673
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.3492736174231354,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.4101171400940534,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.41627357002221327,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.2611468653584052,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.2350768477520436,9175
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.32003644655367386,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.35140573820968257,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.3890261885639186,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.39021663588131783,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.1941465159090548,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.18342678969260082,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.3170874856132667,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.3332438027551214,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.4374802060818924,10410
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.3765255410366127,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.30304775317813465,5499
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.26755865298879467,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.3500578196991122,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.3412109054710561,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.32329739463075374,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.37455196595117657,22141
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.5013242031232636,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.2242977177745333,9803
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.33800806666935185,12026
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.40422294157955707,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.4173842760132834,7340
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.49326892827181207,5960
