revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.5870967420385897,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.5230488872897587,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.4373591633876281,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.5953394990486154,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.6284237434934655,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.5832974977969089,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.590625573410682,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.6297111447968491,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.36875449732730264,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.3257278847483407,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.41326452878610803,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.37160869050358375,6383
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.462342593910074,5271
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.464675515421933,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.2579990441677424,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.46835332826713355,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.45042318469429504,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.5161880153305254,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.5309170675200676,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.2877227980656902,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.2648247509366485,9175
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.4167280070884819,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.4374259360353643,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.4406463663791305,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.4424527917497032,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.2406638092343631,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.2607646725935849,4164
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.4764541796539123,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.44979705579002277,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.5656389106924167,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.49974902248351516,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.42533393998579544,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.3625003400745619,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.4473178990415231,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.43684468780747787,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.42998193803068674,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.4411644580472878,22141
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.5661056523641516,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.25952492087094553,9804
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.4040164939579002,12025
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.4468113353081217,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.45724632784833835,7342
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.5285837058252936,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.5139875331304199,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.4805272857416074,11111
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.4675500437144674,8355
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.5674164271142433,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.5758003711700439,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.7147700471698113,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.45544578287329174,7171
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.4346493799493043,13512
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.3408749692003813,15473
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.44592170682811166,5865
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.47768975957185356,15462
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.5848170951277555,16966
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,0.5959588726329573,16133
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,0.6991599082946778,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.31199376091298314,13065
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.33913019010123485,7106
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.27698440500519433,11912
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.5331525817434721,6434
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.528323566794847,7127
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.5415039752747738,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.60530950128144,8389
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.48542287495660225,8641
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.44249585027327537,6987
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.5405938727166432,5666
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.5546608805244894,6952
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.5486241365029965,8093
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.5033545842182108,7534
