revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.564061014965889,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.5127353003093078,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.42311379919987646,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.5724831752373195,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.6223116385441513,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.5985154422917232,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.5751796539775293,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.6202279887455086,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.3562160733811826,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.3307266563290139,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.4177465159368023,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.37708362912227794,6383
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.44721176772631355,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.4564759887242038,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.2712643318084328,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.48611638840254806,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.452018718170958,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.5133672569357689,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.5306994017568659,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.28173158244780433,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.23579342695614847,9173
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.38321519196822595,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.41590031614494566,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.4566466225801068,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.449077010963471,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.22627319987724065,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.25021734613277496,4164
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.4521712491491115,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.4627984517261001,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.5617069768401777,10410
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.5043798239834337,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.4235540162131751,5499
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.3709984194211975,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.45604931011434297,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.45684251944797477,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.4594768028577548,6712
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.46318275568823397,22140
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.5848626735435882,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.2633533841550867,9805
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.411974738327374,12026
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.4358530574916071,6851
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.4508316010943033,7342
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.5294699035234899,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.5116822864329913,9454
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.4546923691893169,11111
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.41408613970863256,8355
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.4846979128029179,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.4943085193634033,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.704896301508544,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.44840737649909357,7171
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.4055313442309827,13514
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.34501095683187427,15478
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.44634301070971866,5865
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.46319295899953117,15464
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.5989894906288677,16967
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,0.6039660481871707,16135
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,0.6947937488555909,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.2974395366659653,13069
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.3391673986991627,7106
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.28593221353073855,11915
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.5478152867092788,6434
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.5065505187140452,7127
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.5443305052503004,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.6002213999545536,8389
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.4912693594870979,8642
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.43990639424109057,6987
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.5357395849419785,5666
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.5570410760280315,6952
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.5327146627486717,8093
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.4877493513779201,7534
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,0.6854680858579024,7852
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,0.4623339594382243,15273
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.3077579661810041,8515
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.5345027987282664,5809
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.5140128771140641,11796
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.5990278150170724,5711
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.5108850384782474,16113
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,0.7289646177246426,44070
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,0.7911499923218673,28083
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,0.7727349008413461,26000
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,0.7593657975802683,18189
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,0.7798952493960605,10090
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,0.799978488360945,32595
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,0.6463944781864233,13177
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,0.5712154764061131,14837
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,0.7252926482826897,7923
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,0.7323986169351417,17677
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,0.6691948825346312,13355
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,0.533756958239445,3162
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,0.5398304127827818,2387
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,0.5462497630182002,4945
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,0.6883133633760108,11872
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,0.6250267201827795,10142
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,0.490817702690502,2769
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,0.5243600756296068,2849
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,0.5948190461926713,4786
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,0.7434623259109505,13077
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,0.6036967917049633,3400
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,0.3192614231726745,5316
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,0.4285046071306773,6231
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.46131507003604194,1526
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,0.4044344048751028,3040
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,0.4401194817197006,226
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,0.6169243532428772,623
