District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,0.4387035358879683,1735
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,0.38569428978896725,3280
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,0.4393196272537698,3664
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,0.3545343025494488,6168
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,0.4145063808642947,1985
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,0.34806309503877064,5086
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,0.4910080504182972,4983
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,0.3018489421876987,31452
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,0.4244759935851491,19184
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,0.3564939164007631,22212
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,0.464502491786989,3082
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,0.2792475248207242,28901
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,0.4512734897356874,9572
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,0.42963095973075804,4739
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,0.372581493071396,2055
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,0.3863537330048482,2965
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,0.42383136972034835,2483
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,0.40265323536693165,2351
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,0.39420864224343105,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,0.3867029388336516,3011
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,0.3606561139238319,3617
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,0.35664764564370566,3241
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,0.5392438086960448,5537
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,0.3913132672439871,2531
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,0.448158878279321,2025
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,0.27807430069795863,10177
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,0.4150973254960395,6407
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,0.38265602805397725,1540
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,0.45195262552685167,5279
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,0.41143780981588085,1368
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,0.4278846426679782,6195
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,0.4270861627776628,3624
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,0.48311627019380077,2093
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,0.33214968350267166,2316
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,0.41968629704875965,5845
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,0.3830589040280288,3182
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,0.39462342830245845,3610
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,0.1838821669977792,18687
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,0.37456231722348116,2041
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,0.45787777589512507,10236
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,0.46875423209099154,8134
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,0.3882986472470917,2192
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,0.4011504488013976,4633
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,0.41608632686607966,1086
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,0.2723482345689273,7050
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,0.29382964878444184,19816
KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,0.5057459260967494,5522
KULLU,HIMACHAL PRADESH,BANJ>R,120783.479717,539289150.149,0.6300982945366521,3037
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,0.520142604880137,4380
KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,0.5321083780452436,10775
KULLU,HIMACHAL PRADESH,MAN>LI,131131.831245,754929152.076,0.16449673741696222,9446
KULLU,HIMACHAL PRADESH,NERM>ND,112831.86885,412306168.515,0.494763920124162,7309
KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,0.1822024069197191,366
L>HUL & SPITI,HIMACHAL PRADESH,L>HUL,619073.239131,6607881202.05,0.08428215486107218,107052
MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,0.6036340538930085,2950
MANDI,HIMACHAL PRADESH,BALDW>RA,53370.3099318,95711588.3732,0.44541543245185766,1837
MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,0.5280992008223305,4336
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,0.5753790889857247,8914
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,0.5884490585243475,4559
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,0.45366668701171875,3456
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,0.4846085602657264,5238
MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,0.4890802925737603,10829
MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,0.5596220513717556,1753
MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.754498,83008759.2762,0.4578840287863576,1603
MANDI,HIMACHAL PRADESH,NIHIRI,96058.7477532,256533922.52,0.5061455576694186,4936
MANDI,HIMACHAL PRADESH,PADHAR,127773.309389,403779981.299,0.609485186251766,7786
MANDI,HIMACHAL PRADESH,SANDHOL,52190.6938867,50151879.8523,0.38782751312889,964
MANDI,HIMACHAL PRADESH,SARK>GH>T,63811.1149858,163069333.256,0.46835459495077325,3136
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,109258.039605,250848848.377,0.48506791217170014,4826
MANDI,HIMACHAL PRADESH,THUN>G,103584.856507,307461923.098,0.6266798420300138,5814
SHIMLA,HIMACHAL PRADESH,CHAUP>L,98249.8836627,301485874.957,0.6373307685555315,5785
SHIMLA,HIMACHAL PRADESH,CHIRG>ON,127653.524402,631168281.701,0.486351957343969,12129
SHIMLA,HIMACHAL PRADESH,DODRA KWAR,102780.383207,346079791.56,0.4549356544997742,6642
SHIMLA,HIMACHAL PRADESH,JUBBAL,110862.871514,302631160.351,0.6170667540253143,5807
SHIMLA,HIMACHAL PRADESH,KOTKH>I,70894.792535,238491135.678,0.6400812904978674,4572
SHIMLA,HIMACHAL PRADESH,KUMH>RSAIN,85459.5944996,215181953.832,0.5680992261220663,4133
SHIMLA,HIMACHAL PRADESH,KUPVI,68869.3430275,172339855.128,0.5713646897991884,3296
SHIMLA,HIMACHAL PRADESH,NANKHARI,66414.4990542,139296483.731,0.6277695728524384,2676
SHIMLA,HIMACHAL PRADESH,NERUA,115952.658588,346849121.16,0.5181595116571927,6663
SHIMLA,HIMACHAL PRADESH,R>MPUR,178819.438228,827431674.133,0.5132948443652525,12952
SHIMLA,HIMACHAL PRADESH,ROHRU,84189.2264768,295446866.188,0.5988097122797357,5675
SHIMLA,HIMACHAL PRADESH,SHIMLA,155178.789862,488257032.257,0.530107674892046,9379
SHIMLA,HIMACHAL PRADESH,SUNI,112210.79146,235636947.4,0.5080467175247129,4527
SHIMLA,HIMACHAL PRADESH,THEOG,137021.448691,466732347.302,0.5443749129041249,8970
SIRMAUR,HIMACHAL PRADESH,DADAHU,68582.8917859,128608025.082,0.5320710244941866,2462
SIRMAUR,HIMACHAL PRADESH,KAMRAU,136620.96044,171350491.554,0.46454521050679554,3265
SIRMAUR,HIMACHAL PRADESH,N>HAN,261002.064083,283351911.946,0.45229620919466723,5424
SIRMAUR,HIMACHAL PRADESH,NOHRA,79530.5846614,178959204.936,0.5086549208692949,3418
SIRMAUR,HIMACHAL PRADESH,PACHH>D,109219.802142,380926846.822,0.4916153853153261,7298
SIRMAUR,HIMACHAL PRADESH,R >JGARH,98037.471877,178556218.442,0.5165227454478346,3429
SIRMAUR,HIMACHAL PRADESH,RANHOT,86114.7321399,192234215.689,0.5182672873358397,3674
SIRMAUR,HIMACHAL PRADESH,RENUKA,104518.823706,289516350.082,0.4779960132486276,5556
SIRMAUR,HIMACHAL PRADESH,SHAL>I,93720.6680184,237306828.964,0.44525695477843913,4536
SOLAN,HIMACHAL PRADESH,ARKI,121094.81055,376340973.577,0.44895593324197675,7229
SOLAN,HIMACHAL PRADESH,BADDI,103517.758819,254045135.644,0.3330918124935924,4877
SOLAN,HIMACHAL PRADESH,KAND>GH>T,119379.90387,222080196.312,0.5004856319297004,4239
SOLAN,HIMACHAL PRADESH,KASAULI,105340.572049,162100972.317,0.4735229413483237,3102
SOLAN,HIMACHAL PRADESH,KRISHANGARH,66506.2710773,111193936.985,0.47240246022494736,2138
SOLAN,HIMACHAL PRADESH,N>L>GARH,116294.177847,331453478.715,0.3206691349139286,6361
SOLAN,HIMACHAL PRADESH,RAMSHAHR,76077.051426,180009370.191,0.44768923089624346,3454
SOLAN,HIMACHAL PRADESH,SOLAN,140930.496452,252718397.213,0.5053258918239559,4861
UNA,HIMACHAL PRADESH,AMB,142927.753418,325915719.284,0.38824186695845286,6276
UNA,HIMACHAL PRADESH,BANG>NA,128647.900211,408670254.79,0.3091742235627302,7873
UNA,HIMACHAL PRADESH,GHANURI,119270.080686,252238724.434,0.35455337348447796,4856
UNA,HIMACHAL PRADESH,HAROLI,99732.14364,302006527.22,0.34128302752540474,5806
UNA,HIMACHAL PRADESH,UNA,90436.195535,221043454.814,0.3083286707261029,4250
SIRMAUR,HIMACHAL PRADESH,P>ONTA S>HIB,443148.603776,714515939.347,0.49866904039378057,13691
KINNAUR,HIMACHAL PRADESH,HANGRANG,126162.028723,500217415.299,0.05591931307984348,9647
KINNAUR,HIMACHAL PRADESH,MORANG,286156.57041,1751222127.85,0.11825378053747439,33683
KINNAUR,HIMACHAL PRADESH,PUH,212682.456325,1217420153.58,0.09085490585115166,23466
KINNAUR,HIMACHAL PRADESH,SANGLA,280578.80565,1424895966.45,0.1234210788489294,27368
L>HUL & SPITI,HIMACHAL PRADESH,SPITI,616229.261354,7115968753.93,0.029758233540122154,130165
