revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.5466773684056349,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.4983844065086738,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.5033774424786099,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.5854606557707971,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.5503033535827867,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.5516955195693805,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.5687039176299966,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.6044988004854202,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.30537351524475465,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.4650202966972187,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.489750999729626,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.38312339483851066,6382
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.4674288065191104,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.4771217012773136,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.2921350020618187,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.43970251487556855,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.4375203521881942,8553
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.49298116617513205,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.47896066890587136,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.3324398285819152,4172
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.2547510164764986,9175
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.474310372765887,5665
