revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.4653832218211291,19201
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.4367912268294294,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.4047148719888131,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.5122107887364489,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.4744673842489068,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.4459590622246136,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.44589117613588247,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.5466656787676202,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.1611548436061234,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.345767076880531,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.3244031330676109,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.2038845783599992,6383
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.3641040377181749,5271
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.3664013825290988,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.22351367064196653,8712
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.3875051841708234,9673
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.3771969516361218,8553
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.4147425661898558,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.437964616569063,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.32188583769025647,4172
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.2381663931752208,9172
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.3742302998124448,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.4096383483652668,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.4523774211970127,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.4502364718930207,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.24674418110813517,3932
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.23792346326193442,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.41336674470209944,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.3778085063187595,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.4481307518790222,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.41394714733087756,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.34183467240767046,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.3057265923388003,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.36877990119072146,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.35834711111737455,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.3449883417669075,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.3850708862376361,22141
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.48321790610935156,17997
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.2252572454701367,9803
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.33427528928207634,12026
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.40142312748558817,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.368630983060284,5669
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.40530013895693356,2679
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.4467407329836876,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.4063983913771571,11010
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.41249922847587983,8354
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.4711360097521019,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.4949950218200684,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.6291974109447313,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.4067852300607481,7171
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.38974025446560717,13513
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.3211584565743344,15474
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.40960806792146204,5865
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.4226254198258859,15464
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.49353877792349404,16966
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,0.5150416650526805,16135
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,0.5548404216766357,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.27615443558319624,13067
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.28429433775129276,7107
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.2477757100812458,11916
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.43506261596110507,6434
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.429595009514873,7127
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.4178159291507634,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.5162491897872213,8389
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.4132169067128558,8642
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.3787593882500537,6987
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.44063069632732527,5666
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.4598151976274813,6952
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.44935039829945633,8093
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.3968499702390828,7534
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,0.5978674944480705,7852
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,0.38975073552278383,15274
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.26646561339228036,8514
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.43994783653328884,5809
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.40713574450555273,11796
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.4809066727039923,5711
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.3997574018261652,16113
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,0.5929513327518721,44070
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,0.6880216122743297,28083
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,0.6256162860576923,26000
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,0.7221736330165209,18189
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,0.7433957662289395,10090
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,0.6891759903742906,32595
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,0.598324510155005,13177
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,0.49442652522240194,14838
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,0.6701243856888174,7923
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,0.6138372337642134,17677
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,0.5901959852349308,13355
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,0.41764114447442285,3162
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,0.45110109774298285,2387
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,0.4368541258531345,4945
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,0.5604633423838654,11872
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,0.5128191400857819,10142
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,0.3930274795306293,2769
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,0.4269108609928922,2849
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,0.48744542798984014,4786
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,0.6079181094431062,13077
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,0.4786617503446691,3400
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,0.2687610471910277,5315
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,0.42538866560493577,6230
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.4179845190829918,1525
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,0.4119517677708676,3040
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,0.40843322213772126,226
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,0.49364592673116475,623
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,0.4799504579825004,12886
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,0.45428918029547666,4112
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,0.5397216170836067,16769
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,0.4364964735894358,3332
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,0.4492747942606608,960
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,0.44396866365957804,4479
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,0.36618959745887936,7402
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,0.5639635652225661,8402
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,0.2705430978464975,3162
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,0.31110527503077745,2513
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,0.38495620720092116,2049
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,0.5517662054979874,9192
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,0.404981787618938,1629
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,0.4724976794554455,1010
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,0.3231349881841333,1810
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,0.4961404744189342,8820
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,0.47133319351230424,2235
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,0.44168135725518687,1699
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,0.43525864453564067,2669
