revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.47640738513566294,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.3898154403509158,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.357509473406902,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.49443590309568614,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.432766020594191,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.429823769923146,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.3700459246820658,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.46420448349614774,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.20174192184211392,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.28931794000142264,3954
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.3252255660410271,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.21841855701301308,6383
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.3428224323371111,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.340658981641406,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.17289270554657019,8714
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.31939640482866444,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.2829712013968052,8553
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.31306183018186035,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.3611269012599076,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.27158517880945965,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.19379648092605462,9174
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.3023191031352088,5663
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.2464735878748136,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.37116961612879673,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.38488326467361345,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.1872162152623123,3929
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.19593038568121096,4164
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.3413371432985813,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.33888237682568284,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.4417667619776657,10410
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.39788037284272226,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.2853710164846876,5498
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.25059070617168183,4449
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.35845938120411297,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.3344415281201316,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.2817393904841818,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.3757780652214418,22139
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.49198406982761017,17997
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.20245225583745663,9802
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.3230672329094254,12026
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.3743041707142987,6852
