revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.707311016186465,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.6814500594399436,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.6360615273694866,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.727464571016823,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.7612082432667462,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.7461302254567177,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.6418502242476852,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.7452727950957021,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.23002803153158707,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.5564483503651366,3954
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.5921063605480742,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.3239342571332054,6383
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.5305698145864947,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.5108316220477185,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.2650664239567793,8714
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.5495048940187894,9673
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.49696562372135844,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.6210418823172473,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.5762455461964755,4951
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.32907584346723695,4172
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.18677232996248364,9171
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.46784003306243377,5664
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.5324208763847464,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.6794568865257844,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.6674000547246014,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.14311629045403945,3930
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.3413908725396063,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.5173718459424717,6977
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.5805967200070203,3294
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.6464861572195274,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.6637540051464303,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.5583377087406785,5498
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.501669373244382,4450
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.6134263296701753,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.4725723604462235,6097
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.43259157274590165,6710
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.5828324370483288,22140
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.7001952582284373,17994
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.29058068644600216,9799
