revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.6110890380498398,8116
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.5542369706817981,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.5572313613109673,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.5760346778978486,17802
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.6124191982903129,4586
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.4578684099044534,574
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.6329888921610048,2182
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.4322226532792623,1808
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.30863456856542687,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.13328097775685702,1390
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.35321763232557885,2872
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.4116442377609879,6382
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.47574380460747817,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.4587210867745536,3500
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.30169670730111026,8714
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.4675379278543002,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.48171593927183187,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.5457481327634209,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.5457169589780644,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.2811581181759975,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.25025119209809266,9175
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.4079353810762183,5089
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.5598608877144607,255
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,,0
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,,0
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,,0
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,,0
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.48204251247859015,3722
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.4310707411198754,1555
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.5102843915840217,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.43967015655527514,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.41632719282670455,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.3509330565226827,2484
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.4137645123567201,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.420382007567461,5707
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.3865471642009906,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.16931225301785152,3179
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.4662377086636716,17028
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.18022386691244005,9799
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.38139280582176116,12026
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.5785562723474897,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.548382507012101,5671
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.5687941622048805,2679
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.5818094166402284,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.5644693995635047,11011
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.5517555329969176,8354
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.6409993264153393,5054
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.6646101951599122,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.6909710730297703,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.5987135004488565,7171
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.5311902340570192,13513
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.3980229799157621,15477
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.5875546974904092,5865
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.45632182166903923,15279
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.5897494147646902,16967
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,0.5776864396110939,16135
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,0.6559246042707533,13010
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.3063512171011727,13068
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.34976724527467984,7106
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.2719749103601855,11914
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.5567399660252176,6434
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.5411248322839203,7127
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.5560818004311563,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.5834591918174097,8389
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.4915509037440697,8642
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.4252825545063341,6986
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.5436220179166299,5666
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.6093008902720831,6951
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.6046626907512666,8093
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.5453983607645341,7534
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,0.6822530286869587,7852
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,0.5252169421381924,15274
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.36343006798783173,8516
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.6050839416745567,5809
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.49691314024616395,11796
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.6204170730689678,5711
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.38116619988207545,6625
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,0.5026553630828857,1280
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,0.594011710265107,28083
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,0.5795084885817308,26000
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,0.49007486281200174,18189
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,0.43212803518334986,10090
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,0.21420916289396585,15317
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,0.5573268941621765,13177
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,0.5551959206303073,14838
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,0.5967291750481194,7923
