revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.36760358550661426,19201
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.36374872039010214,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.37615126781547403,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.4297824519568331,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.37884151464047905,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.3312947238086361,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.4203355025900519,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.43965509097308597,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.20442530093334813,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.31555929073011507,3954
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.30345569028223557,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.2407641306956198,6381
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.3427187594488119,5271
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.3369761439732143,3500
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.23704258175726092,8711
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.34784898330092257,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.3186552606510843,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.37227617979458166,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.367390843701093,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.26771046783220454,4171
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.1869042053289187,9174
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.31568184403960725,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.36149339062333563,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.3425162586573765,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.3509393534149211,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.20874132068594267,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.24833286830357143,4165
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.3369680477370844,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.3125703895580425,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.3242258319775958,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.308387729019965,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.29403237555976086,5499
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.2760307672050562,4450
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.30096232523130806,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.35045237680387015,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.314669480217954,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.3384179422848916,22140
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.38461158227650294,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.1834146919554045,9802
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.2762869849493721,12024
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.32347617341424034,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.379364204874353,7342
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.47127406997168625,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.36071573376857285,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.3412785733976956,11109
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.3073190044931462,8353
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.3297127109606825,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.3265525817871094,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.44107289244671144,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.34115729533450706,7171
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.28803108580626063,13513
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.264690931029122,15478
