revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.4895191174747422,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.471728661816991,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.38622912830000916,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.5276858732552098,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.5564282697276883,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.42217269533368357,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.4532193922199639,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.5303685497749966,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.2627219200385178,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.23226039032869786,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.2632940602262615,3582
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.23578709897138886,6383
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.39596353857940536,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.3890706171004713,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.16629986723592458,8712
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.392023344830538,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.37098609294628243,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.4492792971538585,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.41731057606143984,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.2553629303710001,4172
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.22502195269925068,9175
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.3714583229883916,5664
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.38989317638137916,4693
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.3915678261118992,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.3618175656695217,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.15613114288112762,3932
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.17310303379473937,4163
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.3433747973541846,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.30105337973610585,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.4288740574872731,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.371366271674536,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.27587650923295454,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.2373408615602533,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.3100505093810871,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.3112616409196663,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.3160574413102376,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.3722820774757227,22140
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.4783788834597433,17997
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.19875607599033263,9801
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.32507067388903327,12025
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.3624773888440419,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.3687670319842175,7342
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.44101841049706375,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.44336644929475993,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.38094221274243995,11111
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.3860895441866469,8352
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.48696805838897134,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.4992793560028076,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.6641334650481711,2809
