revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.3586534615941699,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.3079886441501189,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.3026437605806186,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.44424797940480537,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.33134204164647935,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.30759001295375205,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.29230381415142276,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.42849581303551687,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.10925357199380098,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.21188529649968393,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.2212874135457368,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.1326033103953632,6381
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.27242747930546996,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.2960031090447372,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.1320828241116005,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.22607394114540263,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.21035481904025163,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.24271855117388277,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.2311035550661349,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.316881250655254,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.18881385609431212,9173
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.28043198884322595,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.1960868299083604,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.222408218281928,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.24008182851721507,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.1407086321415792,3930
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.13788230042588065,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.26775904376925697,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.27480011217872724,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.433805974825305,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.36513126513655975,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.27387286931818183,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.21812005301213913,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.32187201500224755,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.2997192102559241,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.272444680854778,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.33669600221187723,22139
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.45900098025255615,17996
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.20946065219193105,9803
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.3238440532167283,12026
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.36009687522803563,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.36979008162583427,7342
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.4351213903235109,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.40937621863763746,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.3643620078778913,11111
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.36581709158573267,8353
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.4310156153406281,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.4183037757873535,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.6333096029920567,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.37131419492356366,7171
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.3539920189826291,13514
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.30864483085705285,15476
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.3942360334079284,5865
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.42133765699760767,15466
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.4941078753057406,16967
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,0.5041406915769291,16135
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,0.5879872798919678,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.2545499495128845,13068
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.2703419652478448,7105
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.24793959984708117,11914
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.42891371765231584,6434
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.40849943710975867,7127
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.424127002270639,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.5006865272790261,8389
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.3921049295048889,8642
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.3569342925924932,6987
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.42641739470708295,5665
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.4318529486793369,6952
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.4169180071222816,8093
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.40569282533763606,7534
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,0.5604907214125382,7852
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,0.37898515251587767,15273
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.24787328746073567,8516
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.4201690836686607,5809
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.43612936853594436,11796
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.5210404674093854,5711
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.35365644563977844,16113
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,0.463207282093828,44070
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,0.7223772222073852,28083
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,0.5325456853508789,25999
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,0.6853964363763814,18189
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,0.7369037064853816,10090
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,0.5971214550736309,32595
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,0.5536004294028917,13176
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,0.4511106670794581,14838
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,0.6157679530717531,7923
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,0.6472237162874074,17677
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,0.589985316828903,13355
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,0.3797032973345588,3162
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,0.41523978557354946,2387
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,0.409491812278817,4945
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,0.5566769006117335,11872
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,0.5107135896827549,10142
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,0.3766069284799341,2769
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,0.4031283591830467,2849
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,0.46750802511557144,4786
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,0.6429914670079147,13077
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,0.4918079331341912,3400
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,0.2690569531029557,5316
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,0.42802224230410446,6231
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.36727845278198723,1526
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,0.40440256219161186,3040
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,0.3334663188562984,226
