revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.48840569789279764,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.42162135689558383,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.43616473308244874,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.5224903939996068,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.42695779332202843,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.44829173719029625,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.47802695780050247,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.49190853998237977,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.22428634310358295,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.41894099142699115,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.42630102007432996,3582
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.2850570869923833,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.37941534710943425,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.3549124775733719,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.24132921193703386,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.36134306517469506,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.3333312403188567,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.3959111116192533,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.4047362245920209,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.3041102408448436,4172
