revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.637421801765441,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.5980075407548873,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.5171197804664623,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.6693252848887827,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.7337423501633622,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.6982738304551925,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.6379319546776197,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.7093324339673162,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.2431651223053966,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.4080938018528761,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.46627915787224394,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.28976772714143034,6383
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.4633698760106459,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.4640997488839286,3500
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.2698827676778543,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.5297965128017108,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.47926608485430794,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.5593884618945424,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.5525824280278171,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.2790886563361191,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.18972065777775507,9174
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.3786927508550309,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.44182005119567536,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.5355148824735063,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.48470965816337347,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.21431894707722227,3929
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.25522625612285466,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.5718885330458225,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.5443334923890364,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.6314101277344876,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.6092861204106969,6142
