objectid,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max
9,2018_01,1935.0099999999998,1935.0,1935.02
9,2019_07,1937.95,1937.95,1937.95
9,2020_06,1936.5508333333335,1936.46,1936.63
9,2020_07,1941.5,1941.5,1941.5
9,2021_06,1845.8036363636363,1439.08,1936.3
9,2021_09,0.0,0.0,0.0
9,2022_07,1606.638888888889,1439.9,1939.5
9,2022_08,1440.075,1439.25,1440.35
9,2022_09,1509.564285714286,1438.79,1934.15
9,2022_10,1933.6795833333333,1933.0,1935.04
9,2023_09,0.0,0.0,0.0
10,2018_01,1440.6157746478873,1440.55,1440.65
10,2018_02,1414.7934615384615,140.6,1440.61
10,2018_03,1438.169420289855,1438.14,1438.22
10,2018_04,1438.2058181818184,1438.17,1438.8
10,2018_05,1438.2977611940298,1438.2,1438.42
10,2018_06,1437.3711901081917,438.38,1441.07
10,2018_07,1437.9766721311476,144.82,1443.4
10,2018_08,1466.062596899225,1438.58,14438.92
10,2018_09,1438.943697068404,1438.62,1440.25
10,2018_10,1478.2228669856459,14.8076,14738.75
10,2018_11,1438.6765384615385,1438.65,1438.72
10,2018_12,1438.6685897435898,1438.64,1438.76
10,2019_01,1438.667380952381,1438.65,1438.68
10,2019_02,1438.677777777778,1438.6,1438.7
10,2019_03,1438.69828125,1438.68,1438.72
10,2019_04,1438.7414666666666,1438.7,1438.78
10,2019_05,1438.833698630137,1438.74,1438.98
10,2019_06,1439.2126127527215,1438.31,1440.45
10,2019_07,1428.6119248826292,140.12,1443.05
10,2019_08,1439.0005222734255,141.73,1444.2
10,2019_09,1439.160843373494,1438.64,1440.5
10,2019_10,1434.3878685897437,14.82,1438.89
10,2019_11,1438.8387777777778,1438.66,1439.05
10,2019_12,1438.792261904762,1438.68,1439.05
10,2020_01,1438.7803225806451,1438.66,1438.86
10,2020_02,1438.810119047619,1438.7,1438.89
10,2020_03,1438.6924444444446,1438.6,1438.86
10,2020_04,1438.686677777778,1438.64,1438.8
10,2020_05,1424.5526373626374,138.8,1439.15
10,2020_06,1440.1650735294118,1430.3,1441.98
10,2020_07,1440.7909076086958,1439.6,1442.25
10,2020_08,1440.6039375,1439.83,1443.4
10,2020_09,1439.3659610027855,1438.6,1440.94
10,2020_10,1438.660940860215,1434.66,1438.8
10,2020_11,1439.0300000000002,1438.66,1439.4
10,2021_01,1438.866142857143,1438.84,1438.89
10,2021_02,1438.849642857143,1438.84,1438.87
10,2021_03,1438.8764444444446,1438.85,1438.92
10,2021_04,1438.9029870129873,1438.87,1438.96
10,2021_05,1438.9953125,1438.9,1439.1
10,2021_06,1439.4298595943837,1438.39,1440.76
10,2021_07,1440.8768814968817,1440.1,1442.15
10,2021_08,1439.840345323741,1438.78,1442.9
10,2021_09,1438.5678175895766,1438.5,1438.98
10,2021_10,1437.8070558375634,1434.0,1438.54
10,2021_11,1437.6961111111111,1437.66,1437.9
10,2021_12,1437.6493548387098,1437.61,1437.69
10,2022_01,1437.5965591397849,1437.53,1437.69
10,2022_02,1437.6125,1437.56,1437.67
10,2022_03,1437.6287096774195,1437.58,1437.69
10,2022_04,1437.6448333333333,1437.58,1437.9
10,2022_05,1437.7324731182796,1437.1,1438.6
10,2022_06,1437.968317107093,1437.04,1440.2
10,2022_07,1438.4653965053762,140.55,1442.45
10,2022_08,1440.5027688172045,1438.8,1443.5
10,2022_09,1438.7621527777778,1438.41,1439.95
10,2022_10,1438.3317876344088,1437.68,1438.84
10,2022_11,1437.669120879121,1437.63,1437.71
10,2022_12,1437.6536559139786,1437.62,1437.72
10,2023_01,1437.6172043010752,1437.54,1437.76
10,2023_02,1437.6138823529411,1437.51,1437.69
10,2023_03,1437.5667391304348,1437.42,1437.7
10,2023_04,1437.6693258426967,1437.39,1437.76
10,2023_05,1437.8896774193547,1437.62,1438.85
10,2023_06,1439.0731015299027,1437.8,1441.85
10,2023_07,1441.30625,1439.85,1444.0
10,2023_08,1440.2716937669377,1438.84,1441.3
10,2023_09,1438.5980277777778,1438.07,1442.2
10,2023_10,1437.8228360215053,1437.65,1438.78
10,2023_11,1437.7339560439561,1437.65,1437.85
10,2023_12,1437.710752688172,1437.65,1437.8
10,2024_01,1437.6937234042553,1437.63,1437.8
10,2024_02,1437.696551724138,1437.63,1437.8
10,2024_03,1437.7482795698925,1437.68,1438.68
10,2024_04,1437.75797752809,1437.69,1437.85
29,2018_05,1823.542619047619,1823.42,1823.7
29,2018_06,1823.5477622377623,1823.37,1824.54
29,2018_07,1816.9193754152823,823.44,1823.95
29,2018_08,1817.6895337243404,823.82,1824.51
29,2018_09,1823.7018900343642,1823.4,1826.72
29,2018_10,1823.470330882353,1823.37,1823.65
29,2018_11,1821.9974814814816,1438.39,1823.52
29,2018_12,1823.3652046783627,1823.3,1823.48
29,2019_01,1823.3238709677419,1823.3,1823.6
29,2019_02,1823.4066666666668,1823.25,1823.65
29,2019_03,1823.5361538461539,1823.4,1823.78
29,2019_04,1819.1590804597702,1438.65,1823.78
29,2019_05,1823.4713333333334,1823.38,1823.72
29,2019_06,1823.5622222222223,1823.4,1823.75
29,2019_07,1813.2957547169813,733.6,1823.8
29,2019_08,1823.2276985195153,1439.58,1826.5
29,2019_09,1823.5356944444443,1823.4,1826.6
29,2019_10,1822.9371370967742,1438.53,1823.6
29,2019_11,1819.9047777777778,1819.82,1820.01
29,2019_12,1819.8760215053765,1819.0,1820.03
29,2020_01,1819.8941758241758,1818.99,1819.96
