,infrastructure damaged - bridge,District,Number,Details,Date
0,,Barpeta,2,"Baghbar - Kandapara to Rupakuchi Connect Bridge | Kandapara Date-19-6-2022 | washed away. | (Long - 0.000000, Lat - 0.000000),  Sarthebari - Tihu kalatali RCC Bridge | kalatali village | Reported by Local Villager on 19/6/2022 | (Long - 0.000000, Lat - 0.000000)",19-06-2022
1,,Dhubri,3,"Dhubri - HARD CRUST, SIDE BERM & APPROACHED OF BRIDGE NO. 3/1 & 4/1 AND CUL NO. 1/1 PARTAILLY DAMAGED ON JHAGRARPAR KALAHAT ROAD (PMGSY) FROM CH. 400.00 M TO 3400.00 M | JHAGRARPAR | Dated-16-06-2022 to 19-06-2022 | (Long - 0.000000, Lat - 0.000000),  HARD CRUST, SIDE BERM & BRIDGE APROACHES OF BR. NO. 6/1 PARTIALLY DAMAGED ON DHUBRI JHAGRARPAR GAURIPUR (DJG) ROAD FROM 3RD KM TO 7TH KM | JHAGRARPAR GAURIPUR | Dated-16-06-2022 to 19-06-2022 | (Long - 0.000000, Lat - 0.000000),  Gauripur - BRIDGE APPROACHES OF SPT BR. NO. 1/1 PARTIALLY DAMAGED ON 5TH KM OF GAURIPUR KALAHAT ROWA ROAD TO BURIRMARI ROAD | BURIRMARI | Dated-16-06-2022 to 19-06-2022 | (Long - 0.000000, Lat - 0.000000)",19-06-2022
2,,Kokrajhar,1,"Dotma - RABHA PARA WOODEN BRIDGE | RABHA PARA | As REPORTED BY CHAIRMAN FAKIRAGRAM MUNCIPAL BOARD, WOODEN BRIDGE BROKEN AT RABHA PARA VILLAGE WARD NO 4 UNDER FAKIRAGRAM M.B. ON 19.06.2022 | (Long - 0.000000, Lat - 0.000000)",19-06-2022
3,,Nagaon,5,"Raha - Bridge No 12/1 over river Kapili | Amsoi Dighaliati | Date of Occurrence-18/06/2022 Eroded- at the approaches. Department- Raha Territorial Road Sub Division | (Long - 0.000000, Lat - 0.000000),  SPT Foot Bridge over river Kollong | Deobali Kakatigaon | Date of Occurrence-18/06/2022 Damaged- 200 m (Approx) Department- Raha Territorial Road Sub Division | (Long - 0.000000, Lat - 0.000000),  SPT Foot Bridge over river Haria | Dangaribeel | Date of Occurrence-18/06/2022 Damaged-300 m (Approx) Department- Raha Territorial Road Sub Division | (Long - 0.000000, Lat - 0.000000),  Bridge No 2/1 & 3/1 | Dharmukh | Date of Occurrence-18/06/2022 Eroded- at the approaches. Department- Raha Territorial Road Sub Division | (Long - 0.000000, Lat - 0.000000),  Bridge No 2/1 | Cheuguri | Date of Occurrence-18/06/2022 Eroded- at the approaches Department- Raha Territorial Road Sub Division | (Long - 0.000000, Lat - 0.000000)",19-06-2022
4,,Nalbari,1,"Barkhetri - hajo mukalmua daulasal road br No8/1 | adabari | Br. approach damaged, length 120m as reported by AEE, PWRD, Barkhetri Territorial sub Div. on 19/06/2022 | (Long - 0.000000, Lat - 0.000000)",19-06-2022
5,,Sonitpur,1,"Dhekiajuli - PWD RCC Bridge approach damaged by rising water of Belsiri river at Dherai Mukh. Dated 18.6.22 | Dherai Mukh | | (Long - 92.525200, Lat - 26.633980)",19-06-2022
6,,Udalguri,1,"Kalaigaon - RCC bridge at village Bhehuguri on Makenji road | Bhehuguri | The bridge approach has completely eroded and washed away on 19/06/2022 due to heavy current of flood water from river Noa covering a length of 12 meters and breadth of 12 meters. | (Long - 91.968291, Lat - 26.609782)",19-06-2022
7,,Total,14,,19-06-2022
