,infrastructure damaged - bridge,District,Number,Details,Date
0,,Biswanath,1,"Halem - Tetonbari Bridge | Tetonbari | Tetonbari bridge approach erosion from side on 28/06/2022 | (Long - 93.495247, Lat - 26.870357)",28-06-2022
1,,Dhemaji,2,"Dhemaji - PWD road Bamboo foot bridge connecting Bishnupur kalita gaon to Shantipur Daily market, | Bishnupur kalita gaon to Shantipur Daily market. | Yesterday on 27/06/2022, Bamboo foot bridge damge, subway submerged on Bishnupur kalita gaon to Shantipur Daily market road, from ch.350.00m to ch.380.00m. | (Long - 94.301538, Lat - 27.313377),  PWD road Hechulipam to Jiadhal Dighalgarah road connceting bamboo foot bridge, | Hechulipam to Jiadhal Dighalgarah road | yesterday on 27/06/2022, Bamboo foot bridge damaged and subway submerged on Hechulipam to Jiadhal Dighalgarah connecting road, from ch.1350.00m to ch.1450.00m. | (Long - 94.501743, Lat - 27.440457)",28-06-2022
2,,Nalbari,1,"Nalbari - RCC BR. No 1/1 on Patkata to Dekiabari approach road | Patkata to Dekiabari | As per the report received from PWRD on 22.06.2022 the above mentioned bridge approach affected due to flood | (Long - 0.000000, Lat - 0.000000)",28-06-2022
3,,Tamulpur,1,"Tamulpur - 2No Banguri Bridge | Vill-2No Banguri | Approach to bridge damaged approx 10m.As per report recieved from PWD on dated 28-06-2022. | (Long - 91.573000, Lat - 26.615000)",28-06-2022
4,,Total,5,,28-06-2022
