,infrastructure damaged - bridge,District,Number,Details,Date
0,,Nalbari,1,Paschim Nalbari - SPT Bridge under PWRD on Burhadia River. | Over Amoni Babathan Road | Bridge affected and washed away on 16/05/2022. As per information received from PWRD Department.,17-05-2022
1,,Sonitpur,1,Dhekiajuli - PWD RCC bridge approch damaged over the Gorjuli river at Tarajan Gaon.5meters. | Tarajan Gaon |,17-05-2022
2,,Tamulpur,2,"Tamulpur - Subway bridge No. 7/1 | Baraliapar | Flood damaged subway bridge over the river Baralia., Goreswar - Tengajhar wooden Bridge  | Village Tengajhar  | West part of the wodden bridge was away by the water of River Suklai",17-05-2022
3,,Udalguri,2,"Kalaigaon - RCC SLAB culvert at GG PMGSY link road near Bokrajhar Bagisha Chowk | Khas Bokrajhar | The road surface covering a length of 100 meters and breadth of 6 inches including the RCC SLAB culvert has badly damaged on 17/05/2022 due to overflowing of flood water from river Noa, RCC SLAB culvert on Kalaigaon Harisinga road at Majarchuba | Majarchuba | The culvert has damaged due to heavy current of flood water from the river Noa on 17/05/2022, including the road surface of the both end of the Culvert covering a length of 50 meters and breadth of 12 inches",17-05-2022
4,,Total,6,,17-05-2022
